Record Type,Sr No,Name of Security, Series, Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,117,ARSHIYA,EQ,15627,9966,63.77
20,118,ARSSINFRA,EQ,16327,13321,81.59
20,119,ARTEMISMED,EQ,123364,86229,69.90
20,120,ARVIND,EQ,860412,277625,32.27
20,121,ARVINDFASN,EQ,368424,181167,49.17
20,122,ARVSMART,EQ,127676,54777,42.90
20,123,ASAHIINDIA,EQ,31594,14944,47.30
20,124,ASAHISONG,EQ,26259,11295,43.01
20,125,ASALCBR,EQ,101341,50645,49.97
20,126,ASCOM,SM,4000,4000,100.00
20,127,ASHAPURMIN,EQ,89850,64343,71.61
20,128,ASHIANA,EQ,64078,29947,46.74
20,129,ASHIMASYN,EQ,53257,40069,75.24
20,130,ASHOKA,EQ,654943,248168,37.89
20,131,ASHOKLEY,EQ,25956465,8031149,30.94
20,132,ASIANHOTNR,EQ,6085,4090,67.21
20,133,ASIANPAINT,EQ,1512332,850199,56.22
20,134,ASIANTILES,EQ,1208153,518563,42.92
20,135,ASPINWALL,EQ,5605,2886,51.49
20,136,ASTEC,EQ,5084,2630,51.73
20,137,ASTERDM,EQ,713091,274753,38.53
20,138,ASTRAL,EQ,313414,152726,48.73
20,139,ASTRAMICRO,EQ,2105708,742233,35.25
20,140,ASTRAZEN,EQ,14420,5856,40.61
20,141,ASTRON,EQ,76692,45146,58.87
20,142,ATALREAL,SM,14400,9600,66.67
20,143,ATFL,EQ,4461,2511,56.29
20,144,ATUL,EQ,45349,33507,73.89
20,145,ATULAUTO,EQ,420873,116181,27.60
20,146,AUBANK,EQ,1176193,251586,21.39
20,147,AURDIS,SM,6000,4000,66.67
20,148,AUROPHARMA,EQ,2877882,1324059,46.01
20,149,AUTOAXLES,EQ,15492,7370,47.57
20,150,AUTOIND,EQ,129898,120014,92.39
20,151,AVADHSUGAR,EQ,155664,76147,48.92
20,152,AVANTIFEED,EQ,210289,106928,50.85
20,153,AVG,SM,4800,3600,75.00
20,154,AVROIND,SM,8000,4000,50.00
20,155,AVTNPL,EQ,177907,81031,45.55
20,156,AWHCL,EQ,820678,473972,57.75
20,157,AXISBANK,EQ,6089895,2811904,46.17
20,158,AXISBNKETF,EQ,341,295,86.51
20,159,AXISBPSETF,EQ,8940,7250,81.10
20,160,AXISCADES,EQ,46941,46941,100.00
20,161,AXISCETF,EQ,9500,6831,71.91
20,162,AXISGOLD,EQ,132387,106037,80.10
20,163,AXISHCETF,EQ,4874,3739,76.71
20,164,AXISNIFTY,EQ,3914,2494,63.72
20,165,AXISTECETF,EQ,9815,8582,87.44
20,166,AYMSYNTEX,EQ,160911,107553,66.84
20,167,BAFNAPH,EQ,1638,958,58.49
20,168,BAJAJ-AUTO,EQ,407091,80841,19.86
20,169,BAJAJCON,EQ,815745,366734,44.96
20,170,BAJAJELEC,EQ,111566,41351,37.06
20,171,BAJAJFINSV,EQ,432677,108012,24.96
20,172,BAJAJHLDNG,EQ,74284,18386,24.75
20,173,BAJFINANCE,EQ,937740,336076,35.84
20,174,BALAJITELE,EQ,253207,94605,37.36
20,175,BALAMINES,EQ,46519,19950,42.89
20,176,BALAXI,EQ,1137,565,49.69
20,177,BALKRISIND,EQ,402272,241476,60.03
20,178,BALMLAWRIE,EQ,198869,79384,39.92
20,179,BALPHARMA,EQ,37342,23595,63.19
20,180,BALRAMCHIN,EQ,1083594,429133,39.60
20,181,BANARBEADS,EQ,13156,4393,33.39
20,182,BANARISUG,EQ,5692,3315,58.24
20,183,BANCOINDIA,EQ,248576,112047,45.08
20,184,BANDHANBNK,EQ,4740636,1168569,24.65
20,185,BANKBARODA,EQ,39414564,6718745,17.05
20,186,BANKBEES,EQ,507184,326745,64.42
20,187,BANKINDIA,EQ,13022709,5114058,39.27
20,188,BANSWRAS,EQ,19883,17058,85.79
20,189,BARBEQUE,EQ,33131,9181,27.71
20,190,BASF,EQ,133173,43584,32.73
20,191,BASML,EQ,108286,91798,84.77
20,192,BATAINDIA,EQ,1112709,245504,22.06
20,193,BAYERCROP,EQ,6818,4431,64.99
20,194,BBL,EQ,35627,28238,79.26
20,195,BBTC,EQ,45177,18733,41.47
20,196,BBTCL,SM,3000,3000,100.00
20,197,BCLIND,EQ,31005,17549,56.60
20,198,BCONCEPTS,SM,21000,9000,42.86
20,199,BCP,EQ,346347,219441,63.36
20,200,BDL,EQ,133223,82042,61.58
20,201,BEARDSELL,EQ,20634,12348,59.84
20,202,BECTORFOOD,EQ,94246,63624,67.51
20,203,BEDMUTHA,EQ,24152,14388,59.57
20,204,BEL,EQ,7356644,2465966,33.52
20,205,BEML,EQ,240817,84869,35.24
20,206,BEPL,EQ,814481,359000,44.08
20,207,BERGEPAINT,EQ,580195,261044,44.99
20,208,BESTAGRO,EQ,38142,9701,25.43
20,209,BETA,SM,2000,2000,100.00
20,210,BEWLTD,SM,122000,118000,96.72
20,211,BFINVEST,EQ,22930,8752,38.17
20,212,BFUTILITIE,EQ,92604,38406,41.47
20,213,BGRENERGY,EQ,291262,108482,37.25
20,214,BHAGERIA,EQ,228044,128506,56.35
20,215,BHAGYANGR,EQ,30130,20382,67.65
20,216,BHAGYAPROP,EQ,1483,1101,74.24
20,217,BHANDARI,EQ,497229,171668,34.52
20,218,BHARATFORG,EQ,2280554,1148573,50.36
20,219,BHARATGEAR,EQ,66924,40167,60.02
20,220,BHARATRAS,EQ,704,447,63.49
20,221,BHARTIARTL,EQ,14952128,7902803,52.85
20,222,BHEL,EQ,73574574,11056838,15.03
20,223,BIGBLOC,EQ,30158,17108,56.73
20,224,BIL,EQ,5660,3258,57.56
20,225,BINDALAGRO,EQ,98336,77464,78.77
20,226,BIOCON,EQ,1551246,439062,28.30
20,227,BIOFILCHEM,EQ,15742,8886,56.45
20,228,BIRET,RR,253098,207257,81.89
20,229,BIRLACORPN,EQ,165941,59119,35.63
20,230,BIRLAMONEY,EQ,112808,56270,49.88
20,231,BIRLATYRE,EQ,218351,149988,68.69
20,232,BLBLIMITED,EQ,19922,11348,56.96
20,233,BLISSGVS,EQ,194648,97607,50.15
20,234,BLKASHYAP,EQ,197533,126510,64.04
20,235,BLS,EQ,232884,134867,57.91
20,236,BLUEDART,EQ,6568,3228,49.15
20,237,BLUESTARCO,EQ,102354,39749,38.83
20,238,BODALCHEM,EQ,862316,290221,33.66
20,239,BOMDYEING,EQ,1795013,552492,30.78
20,240,BOROLTD,EQ,97007,46683,48.12
20,241,BORORENEW,EQ,137215,82181,59.89
20,242,BOSCHLTD,EQ,28274,10603,37.50
20,243,BPCL,EQ,2744990,904298,32.94
20,244,BRIGADE,EQ,728778,282023,38.70
20,245,BRIGHT,SM,78000,78000,100.00
20,246,BRITANNIA,EQ,181917,88220,48.49
20,247,BRITANNIA,N2,895,894,99.89
20,248,BRITANNIA,N3,9031,8631,95.57
20,249,BRNL,EQ,46535,34646,74.45
20,250,BROOKS,EQ,53835,39291,72.98
20,251,BSE,EQ,293283,123511,42.11
20,252,BSL,EQ,25331,16540,65.30
20,253,BSLGOLDETF,EQ,195,88,45.13
20,254,BSLNIFTY,EQ,1360,1280,94.12
20,255,BSOFT,EQ,2678537,1617359,60.38
20,256,BURGERKING,EQ,876115,444657,50.75
20,257,BUTTERFLY,EQ,30516,19696,64.54
20,258,BYKE,EQ,103508,58535,56.55
20,259,CADILAHC,EQ,1445476,496494,34.35
20,260,CADSYS,SM,2000,2000,100.00
20,261,CALSOFT,EQ,987175,538931,54.59
20,262,CAMLINFINE,EQ,986860,391517,39.67
20,263,CAMS,EQ,1076811,511589,47.51
20,264,CANBK,EQ,32470585,6588439,20.29
20,265,CANFINHOME,EQ,3145379,693081,22.03
20,266,CANTABIL,EQ,28594,13523,47.29
20,267,CAPACITE,EQ,389142,248261,63.80
20,268,CAPLIPOINT,EQ,91644,26945,29.40
20,269,CAPTRUST,EQ,5605,3288,58.66
20,270,CARBORUNIV,EQ,322798,285487,88.44
20,271,CAREERP,EQ,30034,15599,51.94
20,272,CARERATING,EQ,46236,25332,54.79
20,273,CARTRADE,EQ,655686,393470,60.01
20,274,CASTROLIND,EQ,742984,361553,48.66
20,275,CCL,EQ,102432,46404,45.30
20,276,CEATLTD,EQ,95159,40275,42.32
20,277,CELEBRITY,EQ,30665,25666,83.70
20,278,CENTENKA,EQ,73465,44032,59.94
20,279,CENTEXT,EQ,116134,85179,73.35
20,280,CENTRALBK,EQ,9169052,2507321,27.35
20,281,CENTRUM,EQ,1028541,673109,65.44
20,282,CENTUM,EQ,6767,3093,45.71
20,283,CENTURYPLY,EQ,331342,160763,48.52
20,284,CENTURYTEX,EQ,196784,61321,31.16
20,285,CERA,EQ,15560,5274,33.89
20,286,CEREBRAINT,EQ,174552,134729,77.19
20,287,CESC,EQ,19023158,5923044,31.14
20,288,CGCL,EQ,57161,20002,34.99
20,289,CHALET,EQ,338671,147081,43.43
20,290,CHAMBLFERT,EQ,681990,265384,38.91
20,291,CHEMBOND,EQ,20825,14193,68.15
20,292,CHEMCON,EQ,102223,44467,43.50
20,293,CHEMFAB,EQ,115715,53300,46.06
20,294,CHEMPLASTS,EQ,829902,571784,68.90
20,295,CHENNPETRO,EQ,1578557,537428,34.05
20,296,CHOLAFIN,EQ,858829,263350,30.66
20,297,CHOLAHLDNG,EQ,16156,7180,44.44
20,298,CIGNITITEC,EQ,80215,42042,52.41
20,299,CIPLA,EQ,1948517,847560,43.50
20,300,CLEAN,EQ,623622,186011,29.83
20,301,CLEDUCATE,EQ,128657,74497,57.90
20,302,CLNINDIA,EQ,47582,17709,37.22
20,303,CLSEL,EQ,42215,26735,63.33
20,304,CMICABLES,EQ,90767,56941,62.73
20,305,CMMIPL,SM,3000,3000,100.00
20,306,COALINDIA,EQ,25492957,6074541,23.83
20,307,COCHINSHIP,EQ,147752,78939,53.43
20,308,COFFEEDAY,EQ,1605792,1061484,66.10
20,309,COFORGE,EQ,264231,80050,30.30
20,310,COLPAL,EQ,225346,95033,42.17
20,311,COMPINFO,EQ,138108,81254,58.83
20,312,COMPUSOFT,EQ,600827,379534,63.17
20,313,CONCOR,EQ,1255262,532525,42.42
20,314,CONFIPET,EQ,1826105,908781,49.77
20,315,CONSOFINVT,EQ,9284,8276,89.14
20,316,CONTROLPR,EQ,12635,8830,69.89
20,317,CORALFINAC,EQ,41043,22823,55.61
20,318,CORDSCABLE,EQ,26481,16718,63.13
20,319,COROMANDEL,EQ,236040,70544,29.89
20,320,COSMOFILMS,EQ,47875,21550,45.01
20,321,COUNCODOS,EQ,68004,64296,94.55
20,322,CPSEETF,EQ,6349761,4890148,77.01
20,323,CRAFTSMAN,EQ,19447,10881,55.95
20,324,CREATIVEYE,EQ,1720,1720,100.00
20,325,CREDITACC,EQ,37821,13314,35.20
20,326,CRISIL,EQ,36550,18244,49.92
20,327,CROMPTON,EQ,2518392,1153989,45.82
20,328,CROWN,SM,12000,12000,100.00
20,329,CSBBANK,EQ,446730,223778,50.09
20,330,CTE,EQ,65326,28830,44.13
20,331,CUB,EQ,2216227,703017,31.72
20,332,CUBEXTUB,EQ,21615,15059,69.67
20,333,CUMMINSIND,EQ,9096073,3652591,40.16
20,334,CUPID,EQ,76825,38420,50.01
20,335,CYBERTECH,EQ,92788,55814,60.15
20,336,CYIENT,EQ,365425,201251,55.07
20,337,DAAWAT,EQ,1574151,548750,34.86
20,338,DABUR,EQ,1563570,992649,63.49
20,339,DALBHARAT,EQ,357422,197991,55.39
20,340,DALMIASUG,EQ,580869,189497,32.62
20,341,DANGEE,EQ,4158,2326,55.94
20,342,DATAMATICS,EQ,111225,57253,51.47
20,343,DBCORP,EQ,99400,49113,49.41
20,344,DBL,EQ,1045013,392277,37.54
20,345,DBREALTY,EQ,580102,388796,67.02
20,346,DCAL,EQ,2654747,732586,27.60
20,347,DCBBANK,EQ,1381374,796343,57.65
20,348,DCI,SM,3000,3000,100.00
20,349,DCMNVL,EQ,114139,89092,78.06
20,350,DCMSHRIRAM,EQ,75253,41445,55.07
20,351,DCW,EQ,15980915,4546813,28.45
20,352,DECCANCE,EQ,51551,26015,50.46
20,353,DEEPAKFERT,EQ,557118,213312,38.29
20,354,DEEPAKNTR,EQ,683465,209956,30.72
20,355,DEEPINDS,EQ,52992,22670,42.78
20,356,DELPHIFX,EQ,2959,2052,69.35
20,357,DELTACORP,EQ,49705903,9038703,18.18
20,358,DELTAMAGNT,EQ,4655,2859,61.42
20,359,DEN,EQ,3179586,1109637,34.90
20,360,DENORA,EQ,10963,6565,59.88
20,361,DEVIT,SM,7500,7500,100.00
20,362,DEVYANI,EQ,1641048,938904,57.21
20,363,DFMFOODS,EQ,40993,25376,61.90
20,364,DHAMPURSUG,EQ,618080,285990,46.27
20,365,DHANBANK,EQ,451938,201298,44.54
20,366,DHANI,EQ,852008,535818,62.89
20,367,DHANILOANS,N3,20,18,90.00
20,368,DHANILOANS,N5,1040,1030,99.04
20,369,DHANILOANS,N8,34,34,100.00
20,370,DHANILOANS,ND,10,10,100.00
20,371,DHANIPP,E1,52020,25402,48.83
20,372,DHANUKA,EQ,88884,65637,73.85
20,373,DHUNINV,EQ,651,431,66.21
20,374,DIAMONDYD,EQ,14361,7968,55.48
20,375,DICIND,EQ,5529,2882,52.13
20,376,DISHTV,EQ,10455500,4701968,44.97
20,377,DIVISLAB,EQ,362529,149902,41.35
20,378,DIXON,EQ,1281816,313299,24.44
20,379,DLF,EQ,11265711,1297198,11.51
20,380,DLINKINDIA,EQ,320283,119037,37.17
20,381,DMART,EQ,203932,137966,67.65
20,382,DODLA,EQ,67167,29645,44.14
20,383,DOLAT,EQ,278214,142604,51.26
20,384,DOLLAR,EQ,44784,19871,44.37
20,385,DONEAR,EQ,46775,21812,46.63
20,386,DPABHUSHAN,EQ,10466,7693,73.50
20,387,DPSCLTD,EQ,31754,20751,65.35
20,388,DPWIRES,EQ,77581,37838,48.77
20,389,DRCSYSTEMS,EQ,5596,1886,33.70
20,390,DREDGECORP,EQ,82164,20934,25.48
20,391,DRL,SM,12000,6000,50.00
20,392,DRREDDY,EQ,342133,124499,36.39
20,393,DSML,SM,216000,132000,61.11
20,394,DSSL,EQ,21596,13298,61.58
20,395,DTIL,EQ,8495,5085,59.86
20,396,DUDIGITAL,SM,98000,60000,61.22
20,397,DVL,EQ,39856,20997,52.68
20,398,DWARKESH,EQ,3322639,1359727,40.92
20,399,DYNAMATECH,EQ,83205,31903,38.34
20,400,DYNPRO,EQ,718153,276770,38.54
20,401,E2E,SM,6000,6000,100.00
20,402,EASEMYTRIP,EQ,506467,246140,48.60
20,403,EASTSILK,EQ,90818,40393,44.48
20,404,EBANK,EQ,15,6,40.00
20,405,EBBETF0423,EQ,2717,1723,63.42
20,406,EBBETF0425,EQ,6731,6298,93.57
20,407,EBBETF0430,EQ,9093,7484,82.31
20,408,EBBETF0431,EQ,19818,18581,93.76
20,409,EC2RG,MF,22000,22000,100.00
20,410,ECLERX,EQ,64601,54120,83.78
20,411,ECLFINANCE,NG,1056,1056,100.00
20,412,ECLFINANCE,NI,243,233,95.88
20,413,ECLFINANCE,NJ,95,95,100.00
20,414,ECLFINANCE,NK,1822,1739,95.44
20,415,ECLFINANCE,NM,164,164,100.00
20,416,ECLFINANCE,NO,95,95,100.00
20,417,ECLFINANCE,NP,275,275,100.00
20,418,ECLFINANCE,NQ,10,10,100.00
20,419,ECLFINANCE,NR,800,800,100.00
20,420,ECLFINANCE,NS,55,55,100.00
20,421,EDELWEISS,EQ,2270197,956890,42.15
20,422,EHFLNCD,N5,75,75,100.00
20,423,EHFLNCD,N6,283,283,100.00
20,424,EICHERMOT,EQ,411006,125041,30.42
20,425,EIDPARRY,EQ,210879,101257,48.02
20,426,EIFFL,SM,800,800,100.00
20,427,EIHAHOTELS,EQ,36494,10804,29.60
20,428,EIHOTEL,EQ,582746,203285,34.88
20,429,EIMCOELECO,EQ,47737,28722,60.17
20,430,EKC,EQ,322481,170391,52.84
20,431,ELECON,EQ,509830,215586,42.29
20,432,ELECTCAST,EQ,295687,123904,41.90
20,433,ELECTHERM,EQ,10334,7887,76.32
20,434,ELGIEQUIP,EQ,71440,37964,53.14
20,435,ELGIRUBCO,EQ,100513,46312,46.08
20,436,EMAMILTD,EQ,487329,346753,71.15
20,437,EMAMIPAP,EQ,94120,27518,29.24
20,438,EMAMIREAL,EQ,41835,26053,62.28
20,439,EMBASSY,RR,504856,374706,74.22
20,440,EMKAY,EQ,37796,18863,49.91
20,441,EMMBI,EQ,41894,26462,63.16
20,442,ENDURANCE,EQ,81412,38934,47.82
20,443,ENERGYDEV,EQ,231904,144146,62.16
20,444,ENGINERSIN,EQ,3499295,1527398,43.65
20,445,ENIL,EQ,50072,26743,53.41
20,446,EPL,EQ,74864,31672,42.31
20,447,EQUITAS,EQ,561842,422731,75.24
20,448,EQUITASBNK,EQ,361732,194435,53.75
20,449,ERFLNCDI,N4,35,35,100.00
20,450,ERFLNCDI,N5,300,300,100.00
20,451,ERFLNCDI,N6,135,135,100.00
20,452,ERIS,EQ,76610,34036,44.43
20,453,EROSMEDIA,EQ,447910,288953,64.51
20,454,ESABINDIA,EQ,1557,686,44.06
20,455,ESCORTS,EQ,933091,165816,17.77
20,456,ESSARSHPNG,EQ,67411,51294,76.09
20,457,ESTER,EQ,112647,50057,44.44
20,458,EVEREADY,EQ,695900,353648,50.82
20,459,EVERESTIND,EQ,222264,65484,29.46
20,460,EXCELINDUS,EQ,18237,6060,33.23
20,461,EXIDEIND,EQ,4047642,1254219,30.99
20,462,EXXARO,EQ,234169,136024,58.09
20,463,FACT,EQ,186309,44109,23.68
20,464,FAIRCHEMOR,EQ,27957,14117,50.50
20,465,FCL,EQ,865719,293741,33.93
20,466,FCONSUMER,EQ,7898549,2907416,36.81
20,467,FDC,EQ,73992,40305,54.47
20,468,FEDERALBNK,EQ,10264738,2856520,27.83
20,469,FEL,EQ,709488,558762,78.76
20,470,FELDVR,EQ,14080,9810,69.67
20,471,FIEMIND,EQ,20820,9456,45.42
20,472,FILATEX,EQ,1321741,583703,44.16
20,473,FILDF2GP,MF,1528,1528,100.00
20,474,FILDF2GPD,MF,770,770,100.00
20,475,FINCABLES,EQ,253842,188428,74.23
20,476,FINEORG,EQ,101714,28354,27.88
20,477,FINPIPE,EQ,3765508,1834765,48.73
20,478,FLEXITUFF,EQ,64473,28914,44.85
20,479,FLFL,EQ,100785,52782,52.37
20,480,FLUOROCHEM,EQ,208122,128426,61.71
20,481,FMGOETZE,EQ,67198,35436,52.73
20,482,FMNL,EQ,114426,73302,64.06
20,483,FORCEMOT,EQ,51265,9769,19.06
20,484,FORTIS,EQ,1435799,676713,47.13
20,485,FOSECOIND,EQ,1270,926,72.91
20,486,FRETAIL,EQ,1914474,1093864,57.14
20,487,FSC,EQ,44064,27021,61.32
20,488,FSL,EQ,1962124,624984,31.85
20,489,GABRIEL,EQ,1828156,679350,37.16
20,490,GAEL,EQ,340246,212140,62.35
20,491,GAIL,EQ,45803410,12050715,26.31
20,492,GAL,EQ,312351,205931,65.93
20,493,GALAXYSURF,EQ,130562,94081,72.06
20,494,GALLANTT,EQ,116826,56316,48.21
20,495,GALLISPAT,EQ,32546,16467,50.60
20,496,GANDHITUBE,EQ,5392,3297,61.15
20,497,GANECOS,EQ,10284,6774,65.87
20,498,GANESHBE,EQ,80326,45497,56.64
20,499,GANESHHOUC,EQ,76348,52121,68.27
20,500,GANGAFORGE,EQ,1030634,490637,47.61
20,501,GANGESSECU,EQ,16099,10580,65.72
20,502,GARFIBRES,EQ,8276,5777,69.80
20,503,GATI,EQ,246106,116273,47.25
20,504,GAYAPROJ,EQ,766748,366679,47.82
20,505,GDL,EQ,741021,675744,91.19
20,506,GEECEE,EQ,43041,24318,56.50
20,507,GEEKAYWIRE,EQ,10061,7649,76.03
20,508,GENCON,EQ,19862,10590,53.32
20,509,GENESYS,EQ,30631,30631,100.00
20,510,GENUSPOWER,EQ,755541,389223,51.52
20,511,GEOJITFSL,EQ,504566,230567,45.70
20,512,GEPIL,EQ,63660,37673,59.18
20,513,GESHIP,EQ,168697,49014,29.05
20,514,GET&D,EQ,122577,63063,51.45
20,515,GFLLIMITED,EQ,188753,103316,54.74
20,516,GFSTEELS,EQ,273,273,100.00
20,517,GHCL,EQ,662670,190472,28.74
20,518,GICHSGFIN,EQ,172190,83711,48.62
20,519,GICRE,EQ,751535,252199,33.56
20,520,GILLETTE,EQ,3341,1882,56.33
20,521,GINNIFILA,EQ,43904,30635,69.78
20,522,GIPCL,EQ,907011,419834,46.29
20,523,GISOLUTION,EQ,3247,3101,95.50
20,524,GKWLIMITED,EQ,307,239,77.85
20,525,GLAND,EQ,64900,29642,45.67
20,526,GLAXO,EQ,59003,43115,73.07
20,527,GLENMARK,EQ,1084023,342875,31.63
20,528,GLFL,EQ,2050,2050,100.00
20,529,GLOBAL,EQ,699,434,62.09
20,530,GLOBALVECT,EQ,12387,6115,49.37
20,531,GLS,EQ,64348,36181,56.23
20,532,GMBREW,EQ,120945,35684,29.50
20,533,GMDCLTD,EQ,2187842,678728,31.02
20,534,GMMPFAUDLR,EQ,10931,6098,55.79
20,535,GMRINFRA,EQ,115868519,15912318,13.73
20,536,GNA,EQ,92877,60065,64.67
20,537,GNFC,EQ,1211494,389782,32.17
20,538,GOACARBON,EQ,13682,6218,45.45
20,539,GOCLCORP,EQ,21297,9000,42.26
20,540,GODFRYPHLP,EQ,617313,125931,20.40
20,541,GODREJAGRO,EQ,93951,53190,56.61
20,542,GODREJCP,EQ,1190574,518504,43.55
20,543,GODREJIND,EQ,141118,89590,63.49
20,544,GODREJPROP,EQ,2125602,785084,36.93
20,545,GOKEX,EQ,404939,262194,64.75
20,546,GOKUL,EQ,42160,25845,61.30
20,547,GOKULAGRO,EQ,162128,123240,76.01
20,548,GOLDBEES,EQ,5920969,4386267,74.08
