Record Type,Sr No,Name of Security, Series, Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,122,ASPINWALL,EQ,20300,11221,55.28
20,123,ASTEC,EQ,127952,110812,86.60
20,124,ASTERDM,EQ,526066,294170,55.92
20,125,ASTRAL,EQ,565685,255937,45.24
20,126,ASTRAMICRO,EQ,1138402,522097,45.86
20,127,ASTRAZEN,EQ,48136,16151,33.55
20,128,ASTRON,EQ,342952,168797,49.22
20,129,ATALREAL,SM,52800,17600,33.33
20,130,ATFL,EQ,104288,20937,20.08
20,131,ATUL,EQ,35917,32360,90.10
20,132,ATULAUTO,EQ,129835,64000,49.29
20,133,AUBANK,EQ,2194774,488500,22.26
20,134,AURDIS,SM,4000,4000,100.00
20,135,AUROPHARMA,EQ,1254393,643147,51.27
20,136,AUTOAXLES,EQ,231396,56008,24.20
20,137,AUTOIND,EQ,126834,90700,71.51
20,138,AVADHSUGAR,EQ,236164,120363,50.97
20,139,AVANTIFEED,EQ,325271,107339,33.00
20,140,AVROIND,SM,4000,2000,50.00
20,141,AVTNPL,EQ,296526,172655,58.23
20,142,AWHCL,EQ,58553,36862,62.95
20,143,AXISBANK,EQ,9744349,4168897,42.78
20,144,AXISBNKETF,EQ,10339,5633,54.48
20,145,AXISBPSETF,EQ,2938382,2936229,99.93
20,146,AXISCADES,EQ,59851,39917,66.69
20,147,AXISGOLD,EQ,86101,61411,71.32
20,148,AXISHCETF,EQ,8597,7467,86.86
20,149,AXISNIFTY,EQ,5735,3952,68.91
20,150,AXISTECETF,EQ,944,435,46.08
20,151,AYMSYNTEX,EQ,119588,73965,61.85
20,152,BAFNAPH,EQ,4410,2481,56.26
20,153,BAGFILMS,EQ,250922,160888,64.12
20,154,BAJAJ-AUTO,EQ,363955,201614,55.40
20,155,BAJAJCON,EQ,606349,360329,59.43
20,156,BAJAJELEC,EQ,205104,137361,66.97
20,157,BAJAJFINSV,EQ,283194,69089,24.40
20,158,BAJAJHLDNG,EQ,33234,23466,70.61
20,159,BAJFINANCE,EQ,1632091,424544,26.01
20,160,BALAJITELE,EQ,618684,176159,28.47
20,161,BALAMINES,EQ,128413,50747,39.52
20,162,BALAXI,EQ,2293,1498,65.33
20,163,BALKRISIND,EQ,560009,342541,61.17
20,164,BALMLAWRIE,EQ,1229826,393593,32.00
20,165,BALPHARMA,EQ,361351,156592,43.34
20,166,BALRAMCHIN,EQ,1996361,1122039,56.20
20,167,BANARBEADS,EQ,64679,42845,66.24
20,168,BANARISUG,EQ,3650,2189,59.97
20,169,BANCOINDIA,EQ,376877,202627,53.76
20,170,BANDHANBNK,EQ,5754679,2042188,35.49
20,171,BANKA,EQ,66432,31985,48.15
20,172,BANKBARODA,EQ,65116528,13535549,20.79
20,173,BANKBEES,EQ,1227900,806851,65.71
20,174,BANKINDIA,EQ,4163795,1420902,34.13
20,175,BANSWRAS,EQ,71460,40853,57.17
20,176,BARBEQUE,EQ,716472,177049,24.71
20,177,BASF,EQ,26066,12794,49.08
20,178,BASML,EQ,185543,134596,72.54
20,179,BATAINDIA,EQ,559990,96827,17.29
20,180,BAYERCROP,EQ,49099,31018,63.17
20,181,BBL,EQ,201828,37644,18.65
20,182,BBTC,EQ,65289,35022,53.64
20,183,BBTCL,SM,24000,15000,62.50
20,184,BCLIND,EQ,184045,82578,44.87
20,185,BCONCEPTS,SM,69000,39000,56.52
20,186,BCP,EQ,547609,290901,53.12
20,187,BDL,EQ,331159,166827,50.38
20,188,BEARDSELL,EQ,61834,54308,87.83
20,189,BECTORFOOD,EQ,235376,128049,54.40
20,190,BEL,EQ,12784409,7070208,55.30
20,191,BEML,EQ,282635,148724,52.62
20,192,BEPL,EQ,3387335,1193965,35.25
20,193,BERGEPAINT,EQ,785833,362346,46.11
20,194,BESTAGRO,EQ,89901,56570,62.92
20,195,BETA,SM,10400,8000,76.92
20,196,BFINVEST,EQ,30518,11381,37.29
20,197,BFUTILITIE,EQ,267785,111607,41.68
20,198,BGRENERGY,EQ,174384,121551,69.70
20,199,BHAGERIA,EQ,102195,53906,52.75
20,200,BHAGYANGR,EQ,228775,83183,36.36
20,201,BHAGYAPROP,EQ,82379,53889,65.42
20,202,BHANDARI,EQ,336063,222346,66.16
20,203,BHARATFORG,EQ,1011634,339431,33.55
20,204,BHARATGEAR,EQ,272472,138951,51.00
20,205,BHARATRAS,EQ,1797,866,48.19
20,206,BHARTIARTL,EQ,21414510,7074494,33.04
20,207,BHEL,EQ,28143341,5992185,21.29
20,208,BIGBLOC,EQ,33527,21750,64.87
20,209,BIL,EQ,1861,1088,58.46
20,210,BINDALAGRO,EQ,272746,166170,60.92
20,211,BIOCON,EQ,1116220,359906,32.24
20,212,BIOFILCHEM,EQ,34563,20565,59.50
20,213,BIRET,RR,57000,49000,85.96
20,214,BIRLACORPN,EQ,391034,238577,61.01
20,215,BIRLAMONEY,EQ,191523,104440,54.53
20,216,BIRLATYRE,EQ,305620,246692,80.72
20,217,BLBLIMITED,EQ,251188,162044,64.51
20,218,BLISSGVS,EQ,1344559,479458,35.66
20,219,BLKASHYAP,EQ,1001276,602731,60.20
20,220,BLS,EQ,1437809,581162,40.42
20,221,BLUEDART,EQ,62185,21209,34.11
20,222,BLUESTARCO,EQ,326060,30380,9.32
20,223,BODALCHEM,EQ,808745,367173,45.40
20,224,BOMDYEING,EQ,5335709,1647739,30.88
20,225,BOROLTD,EQ,354914,132663,37.38
20,226,BOSCHLTD,EQ,201351,45695,22.69
20,227,BPCL,EQ,2596138,1179747,45.44
20,228,BPL,EQ,160579,104510,65.08
20,229,BRIGADE,EQ,1280317,408835,31.93
20,230,BRIGHT,SM,567000,504000,88.89
20,231,BRITANNIA,EQ,478788,276094,57.67
20,232,BRITANNIA,N2,1267812,1260231,99.40
20,233,BRITANNIA,N3,6249153,6249127,100.00
20,234,BRNL,EQ,131217,85557,65.20
20,235,BROOKS,EQ,60142,60142,100.00
20,236,BSE,EQ,367494,175675,47.80
20,237,BSL,EQ,146611,95265,64.98
20,238,BSLGOLDETF,EQ,125,94,75.20
20,239,BSLNIFTY,EQ,938,569,60.66
20,240,BSOFT,EQ,782393,340532,43.52
20,241,BTML,SM,1200,1200,100.00
20,242,BURGERKING,EQ,5916937,2109734,35.66
20,243,BYKE,EQ,72029,44317,61.53
20,244,CADILAHC,EQ,1549289,692871,44.72
20,245,CAMLINFINE,EQ,790932,408924,51.70
20,246,CAMS,EQ,116198,51366,44.21
20,247,CANBK,EQ,19558216,5727192,29.28
20,248,CANFINHOME,EQ,2316101,882805,38.12
20,249,CANTABIL,EQ,121231,59483,49.07
20,250,CAPACITE,EQ,304447,155390,51.04
20,251,CAPLIPOINT,EQ,219097,71591,32.68
20,252,CAPTRUST,EQ,15057,8776,58.29
20,253,CARBORUNIV,EQ,288177,212622,73.78
20,254,CAREERP,EQ,164579,107787,65.49
20,255,CARERATING,EQ,983717,453759,46.13
20,256,CASTROLIND,EQ,1203718,679788,56.47
20,257,CCL,EQ,1161280,287440,24.75
20,258,CEATLTD,EQ,116745,45949,39.36
20,259,CELEBRITY,EQ,128504,119484,92.98
20,260,CENTENKA,EQ,203214,112084,55.16
20,261,CENTEXT,EQ,373478,291054,77.93
20,262,CENTRALBK,EQ,9386332,3961995,42.21
20,263,CENTRUM,EQ,2352331,705661,30.00
20,264,CENTUM,EQ,9940,5392,54.25
20,265,CENTURYPLY,EQ,162615,122612,75.40
20,266,CENTURYTEX,EQ,820125,250114,30.50
20,267,CERA,EQ,28102,10979,39.07
20,268,CEREBRAINT,EQ,1178299,663464,56.31
20,269,CESC,EQ,469231,269160,57.36
20,270,CGCL,EQ,69551,15400,22.14
20,271,CHALET,EQ,125102,54716,43.74
20,272,CHAMBLFERT,EQ,3623245,927324,25.59
20,273,CHEMBOND,EQ,118393,52673,44.49
20,274,CHEMCON,EQ,794748,211176,26.57
20,275,CHEMFAB,EQ,23837,16380,68.72
20,276,CHENNPETRO,EQ,956130,405790,42.44
20,277,CHOLAFIN,EQ,2902476,1207122,41.59
20,278,CHOLAHLDNG,EQ,111950,35042,31.30
20,279,CIGNITITEC,EQ,82198,57605,70.08
20,280,CINELINE,EQ,3476673,1092376,31.42
20,281,CIPLA,EQ,2517694,819578,32.55
20,282,CLEAN,EQ,172637,85093,49.29
20,283,CLEDUCATE,EQ,108696,68592,63.10
20,284,CLNINDIA,EQ,92973,50164,53.96
20,285,CLSEL,EQ,80123,39881,49.77
20,286,CMICABLES,EQ,148684,54177,36.44
20,287,COALINDIA,EQ,8839351,2692340,30.46
20,288,COCHINSHIP,EQ,137557,67472,49.05
20,289,COFFEEDAY,EQ,1835309,1242324,67.69
20,290,COFORGE,EQ,7451757,3637277,48.81
20,291,COLPAL,EQ,554376,350759,63.27
20,292,COMPINFO,EQ,702324,446620,63.59
20,293,COMPUSOFT,EQ,80608,60745,75.36
20,294,CONCOR,EQ,2213237,819292,37.02
20,295,CONFIPET,EQ,570796,308735,54.09
20,296,CONSOFINVT,EQ,17177,13876,80.78
20,297,CONTI,SM,6666,6666,100.00
20,298,CONTROLPR,EQ,32919,22088,67.10
20,299,CORALFINAC,EQ,100745,59177,58.74
20,300,CORDSCABLE,EQ,62371,39733,63.70
20,301,COROMANDEL,EQ,617915,352389,57.03
20,302,COSMOFILMS,EQ,297040,97938,32.97
20,303,COUNCODOS,EQ,36407,36407,100.00
20,304,CPSEETF,EQ,20571449,20395165,99.14
20,305,CRAFTSMAN,EQ,28453,16246,57.10
20,306,CREATIVEYE,EQ,1565,1565,100.00
20,307,CREDITACC,EQ,48739,21198,43.49
20,308,CRISIL,EQ,162151,75905,46.81
20,309,CROMPTON,EQ,1080875,644466,59.62
20,310,CSBBANK,EQ,155451,53077,34.14
20,311,CTE,EQ,9031,9031,100.00
20,312,CUB,EQ,3054842,694100,22.72
20,313,CUBEXTUB,EQ,9999,8116,81.17
20,314,CUMMINSIND,EQ,2333513,516973,22.15
20,315,CUPID,EQ,83985,54506,64.90
20,316,CYBERTECH,EQ,296738,186395,62.81
20,317,CYIENT,EQ,269123,186942,69.46
20,318,DAAWAT,EQ,1403560,656224,46.75
20,319,DABUR,EQ,5849144,2023758,34.60
20,320,DALBHARAT,EQ,324859,209463,64.48
20,321,DALMIASUG,EQ,190425,104526,54.89
20,322,DANGEE,EQ,6708,3210,47.85
20,323,DATAMATICS,EQ,176185,97334,55.25
20,324,DBCORP,EQ,245221,101961,41.58
20,325,DBL,EQ,271575,186923,68.83
20,326,DBREALTY,EQ,527724,348718,66.08
20,327,DBSTOCKBRO,EQ,8325,8325,100.00
20,328,DCAL,EQ,742091,350810,47.27
20,329,DCBBANK,EQ,1394861,808578,57.97
20,330,DCI,SM,3000,3000,100.00
20,331,DCM,EQ,299917,150929,50.32
20,332,DCMNVL,EQ,172461,110489,64.07
20,333,DCMSHRIRAM,EQ,182068,116600,64.04
20,334,DCW,EQ,1195410,646218,54.06
20,335,DECCANCE,EQ,266880,100592,37.69
20,336,DEEPAKNTR,EQ,1308004,260628,19.93
20,337,DEEPINDS,EQ,135348,74653,55.16
20,338,DELTACORP,EQ,852745,358584,42.05
20,339,DELTAMAGNT,EQ,19547,16089,82.31
20,340,DEN,EQ,1701832,1033249,60.71
20,341,DENORA,EQ,30680,15723,51.25
20,342,DEVIT,SM,1500,1500,100.00
20,343,DFMFOODS,EQ,107128,56237,52.50
20,344,DHAMPURSUG,EQ,661735,404149,61.07
20,345,DHANBANK,EQ,1143953,686144,59.98
20,346,DHANI,EQ,1024988,674139,65.77
20,347,DHANILOANS,N5,250,200,80.00
20,348,DHANILOANS,N7,24,24,100.00
20,349,DHANILOANS,N8,5,5,100.00
20,350,DHANILOANS,NK,100,100,100.00
20,351,DHANIPP,E1,60798,43347,71.30
20,352,DHANUKA,EQ,132237,67531,51.07
20,353,DHUNINV,EQ,6610,4203,63.59
20,354,DIAMONDYD,EQ,104704,27474,26.24
20,355,DICIND,EQ,28433,15743,55.37
20,356,DISHTV,EQ,5318255,3180367,59.80
20,357,DIVISLAB,EQ,381205,203477,53.38
20,358,DIXON,EQ,139863,74130,53.00
20,359,DLF,EQ,8722938,1337391,15.33
20,360,DLINKINDIA,EQ,499719,244170,48.86
20,361,DMART,EQ,197380,96580,48.93
20,362,DNAMEDIA,EQ,140520,128427,91.39
20,363,DODLA,EQ,134802,55802,41.40
20,364,DOLAT,EQ,1047485,452826,43.23
20,365,DOLLAR,EQ,398099,203401,51.09
20,366,DONEAR,EQ,123771,76724,61.99
20,367,DPABHUSHAN,EQ,72175,49799,69.00
20,368,DPSCLTD,EQ,83757,51947,62.02
20,369,DPWIRES,EQ,633523,175253,27.66
20,370,DRCSYSTEMS,EQ,1143,884,77.34
20,371,DREDGECORP,EQ,48346,23208,48.00
20,372,DRREDDY,EQ,1104198,524732,47.52
20,373,DSML,SM,90000,72000,80.00
20,374,DSSL,EQ,14434,8620,59.72
20,375,DTIL,EQ,23325,15118,64.81
20,376,DVL,EQ,145825,72062,49.42
20,377,DWARKESH,EQ,2837260,1647846,58.08
20,378,DYNAMATECH,EQ,4835,3593,74.31
20,379,DYNPRO,EQ,96461,51757,53.66
20,380,EASEMYTRIP,EQ,3604527,1039414,28.84
20,381,EASTSILK,EQ,156355,88395,56.53
20,382,EBBETF0423,EQ,3259,2529,77.60
20,383,EBBETF0425,EQ,8427,7592,90.09
20,384,EBBETF0430,EQ,5099,3814,74.80
20,385,EBBETF0431,EQ,6366,5415,85.06
20,386,EBIXFOREX,EQ,4060,2000,49.26
20,387,ECLFINANCE,NG,155,155,100.00
20,388,ECLFINANCE,NI,118,117,99.15
20,389,ECLFINANCE,NJ,96,96,100.00
20,390,ECLFINANCE,NK,438,373,85.16
20,391,ECLFINANCE,NM,917,740,80.70
20,392,ECLFINANCE,NO,181,151,83.43
20,393,ECLFINANCE,NP,2,2,100.00
20,394,ECLFINANCE,NR,913,602,65.94
20,395,ECLFINANCE,NS,400,400,100.00
20,396,EDELWEISS,EQ,8582112,4240431,49.41
20,397,EHFLNCD,N5,90,90,100.00
20,398,EHFLNCD,N6,28,28,100.00
20,399,EICHERMOT,EQ,548192,310969,56.73
20,400,EIDPARRY,EQ,257055,135201,52.60
20,401,EIFFL,SM,3200,3200,100.00
20,402,EIHAHOTELS,EQ,7228,2325,32.17
20,403,EIHOTEL,EQ,498862,306756,61.49
20,404,EIMCOELECO,EQ,6595,4772,72.36
20,405,ELECON,EQ,1498261,757272,50.54
20,406,ELECTCAST,EQ,2110789,1178238,55.82
20,407,ELECTHERM,EQ,33270,17755,53.37
20,408,ELGIEQUIP,EQ,1455854,655634,45.03
20,409,ELGIRUBCO,EQ,127064,75627,59.52
20,410,EMAMILTD,EQ,1029052,848950,82.50
20,411,EMAMIPAP,EQ,362193,150001,41.41
20,412,EMAMIREAL,EQ,599977,235579,39.26
20,413,EMBASSY,RR,462000,330200,71.47
20,414,EMKAY,EQ,177270,94187,53.13
20,415,EMMBI,EQ,74074,43160,58.27
20,416,ENDURANCE,EQ,27550,17676,64.16
20,417,ENERGYDEV,EQ,63622,50826,79.89
20,418,ENGINERSIN,EQ,1410705,869078,61.61
20,419,ENIL,EQ,171477,99498,58.02
20,420,EPL,EQ,183770,70817,38.54
20,421,EQ30,EQ,667,578,86.66
20,422,EQUITAS,EQ,1698658,1205862,70.99
20,423,EQUITASBNK,EQ,3773857,2254204,59.73
20,424,ERFLNCDI,N5,35,35,100.00
20,425,ERIS,EQ,129647,62215,47.99
20,426,EROSMEDIA,EQ,673109,455637,67.69
20,427,ESABINDIA,EQ,5598,3950,70.56
20,428,ESCORTS,EQ,1957294,740189,37.82
20,429,ESSARSHPNG,EQ,72192,38831,53.79
20,430,ESTER,EQ,2890989,830692,28.73
20,431,EVEREADY,EQ,717299,347285,48.42
20,432,EVERESTIND,EQ,510676,225051,44.07
20,433,EXCELINDUS,EQ,23000,11040,48.00
20,434,EXIDEIND,EQ,3691188,1931495,52.33
20,435,FACT,EQ,234160,88593,37.83
20,436,FAIRCHEMOR,EQ,65341,36510,55.88
20,437,FCL,EQ,3494014,1377558,39.43
20,438,FCONSUMER,EQ,5322899,2687027,50.48
20,439,FDC,EQ,178974,93674,52.34
20,440,FEDERALBNK,EQ,22414475,7573637,33.79
20,441,FEL,EQ,1724729,934345,54.17
20,442,FELDVR,EQ,54033,32287,59.75
20,443,FICRF3GP,MF,89,89,100.00
20,444,FIEMIND,EQ,48433,19151,39.54
20,445,FILATEX,EQ,1725812,577129,33.44
20,446,FILDF2GP,MF,550,550,100.00
20,447,FILDF2GPD,MF,177,177,100.00
20,448,FINCABLES,EQ,133569,74069,55.45
20,449,FINEORG,EQ,14749,8180,55.46
20,450,FINPIPE,EQ,1196841,767399,64.12
20,451,FLEXITUFF,EQ,8777,4144,47.21
20,452,FLFL,EQ,120621,57209,47.43
20,453,FLUOROCHEM,EQ,97979,63367,64.67
20,454,FMGOETZE,EQ,394273,66164,16.78
20,455,FMNL,EQ,147769,123263,83.42
20,456,FOCUS,SM,6000,6000,100.00
20,457,FORCEMOT,EQ,181922,31343,17.23
20,458,FORTIS,EQ,1815527,866106,47.71
20,459,FOSECOIND,EQ,4923,1926,39.12
20,460,FRETAIL,EQ,1042856,649157,62.25
20,461,FSC,EQ,68089,36773,54.01
20,462,FSL,EQ,7420818,1980727,26.69
20,463,GABRIEL,EQ,1620615,390694,24.11
20,464,GAEL,EQ,2183865,647855,29.67
20,465,GAIL,EQ,9595184,3757634,39.16
20,466,GAL,EQ,1613891,1280587,79.35
20,467,GALAXYSURF,EQ,27882,14106,50.59
20,468,GALLANTT,EQ,289943,147428,50.85
20,469,GALLISPAT,EQ,300970,155727,51.74
20,470,GANDHITUBE,EQ,327849,110807,33.80
20,471,GANECOS,EQ,125513,54233,43.21
20,472,GANESHHOUC,EQ,211026,90462,42.87
20,473,GANGAFORGE,EQ,43932,15807,35.98
20,474,GANGESSECU,EQ,16696,9463,56.68
20,475,GARFIBRES,EQ,10793,6403,59.33
20,476,GATI,EQ,777689,394245,50.69
20,477,GAYAPROJ,EQ,4391184,2398085,54.61
20,478,GEECEE,EQ,22852,16695,73.06
20,479,GEEKAYWIRE,EQ,27777,15835,57.01
20,480,GENCON,EQ,30566,18705,61.20
20,481,GENESYS,EQ,44820,24713,55.14
20,482,GENUSPOWER,EQ,1169513,657254,56.20
20,483,GEOJITFSL,EQ,507282,281536,55.50
20,484,GEPIL,EQ,309408,75901,24.53
20,485,GESHIP,EQ,378382,196470,51.92
20,486,GET&D,EQ,193184,117696,60.92
20,487,GFLLIMITED,EQ,223882,142650,63.72
20,488,GHCL,EQ,1081805,453009,41.88
20,489,GICHSGFIN,EQ,5038990,1317328,26.14
20,490,GICRE,EQ,531969,251474,47.27
20,491,GILLETTE,EQ,5203,3452,66.35
20,492,GINNIFILA,EQ,248885,163682,65.77
20,493,GIPCL,EQ,442515,240961,54.45
20,494,GKWLIMITED,EQ,1396,573,41.05
20,495,GLAND,EQ,208411,159471,76.52
20,496,GLAXO,EQ,95465,26715,27.98
20,497,GLENMARK,EQ,1145829,428038,37.36
20,498,GLFL,EQ,13702,12203,89.06
20,499,GLOBAL,EQ,4991,2410,48.29
20,500,GLOBALVECT,EQ,29440,20042,68.08
20,501,GMBREW,EQ,33085,16651,50.33
20,502,GMDCLTD,EQ,3405752,940100,27.60
20,503,GMMPFAUDLR,EQ,34935,16480,47.17
20,504,GMRINFRA,EQ,16667530,6229806,37.38
20,505,GNA,EQ,1225427,321907,26.27
20,506,GNFC,EQ,533461,314528,58.96
20,507,GOACARBON,EQ,500638,194574,38.87
20,508,GOCLCORP,EQ,102542,60420,58.92
20,509,GODFRYPHLP,EQ,135728,45008,33.16
20,510,GODREJAGRO,EQ,1255005,178848,14.25
20,511,GODREJCP,EQ,2339710,561191,23.99
20,512,GODREJIND,EQ,3947585,1004119,25.44
20,513,GODREJPROP,EQ,1351552,447958,33.14
20,514,GOKEX,EQ,722932,281866,38.99
20,515,GOKUL,EQ,134167,83942,62.57
20,516,GOKULAGRO,EQ,1165400,907613,77.88
20,517,GOLDBEES,EQ,1349682,897045,66.46
20,518,GOLDENTOBC,EQ,57924,56642,97.79
20,519,GOLDIAM,EQ,54926,39099,71.18
20,520,GOLDSHARE,EQ,124020,101026,81.46
20,521,GOLDTECH,EQ,42844,35631,83.16
20,522,GOODLUCK,EQ,2234558,822222,36.80
20,523,GOODYEAR,EQ,156264,47947,30.68
20,524,GPPL,EQ,721393,369144,51.17
20,525,GPTINFRA,EQ,56136,33619,59.89
20,526,GRANULES,EQ,14556921,2104306,14.46
20,527,GRAPHITE,EQ,1685575,830787,49.29
20,528,GRASIM,EQ,1247524,391359,31.37
20,529,GRAVITA,EQ,622926,420322,67.48
20,530,GREAVESCOT,EQ,2029715,793759,39.11
20,531,GREENLAM,EQ,6358,3659,57.55
20,532,GREENPLY,EQ,1528623,493144,32.26
20,533,GREENPOWER,EQ,6385645,3914566,61.30
20,534,GRINDWELL,EQ,73321,43218,58.94
20,535,GRINFRA,EQ,329014,252492,76.74
20,536,GROBTEA,EQ,3230,1793,55.51
20,537,GRPLTD,EQ,4543,4361,95.99
20,538,GRSE,EQ,359860,165230,45.92
20,539,GSCLCEMENT,EQ,665093,353539,53.16
20,540,GSFC,EQ,2240109,1051211,46.93
20,541,GSPL,EQ,520012,279126,53.68
20,542,GSS,EQ,428042,210230,49.11
20,543,GTNTEX,EQ,3936,3736,94.92
20,544,GTPL,EQ,100219,67400,67.25
20,545,GUFICBIO,EQ,1653281,1012679,61.25
