Record Type,Sr No,Name of Security, Series, Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,2,21STCENMGM,EQ,6287,6287,100.00
20,3,3MINDIA,EQ,13066,10044,76.87
20,4,503KL24,SG,100,100,100.00
20,5,5PAISA,EQ,26743,15834,59.21
20,6,610GS2031,GS,5000,5000,100.00
20,7,63MOONS,EQ,84025,54621,65.01
20,8,664GS2035,GS,200,200,100.00
20,9,667GS2050,GS,2206,2106,95.47
20,10,676GS2061,GS,3546,3546,100.00
20,11,716GS2050,GS,21,21,100.00
20,12,762GS2039,GS,1000,1000,100.00
20,13,A2ZINFRA,EQ,462716,432159,93.40
20,14,AAATECH,SM,3000,3000,100.00
20,15,AAKASH,EQ,61621,27931,45.33
20,16,AAREYDRUGS,EQ,37429,23695,63.31
20,17,AARON,EQ,15903,13938,87.64
20,18,AARTIDRUGS,EQ,471858,152583,32.34
20,19,AARTIIND,EQ,1754516,522717,29.79
20,20,AARTISURF,EQ,45703,21500,47.04
20,21,AARVEEDEN,EQ,74177,59135,79.72
20,22,AARVI,EQ,34850,22215,63.74
20,23,AAVAS,EQ,208023,87858,42.23
20,24,ABAN,EQ,596542,352991,59.17
20,25,ABB,EQ,60478,31909,52.76
20,26,ABBOTINDIA,EQ,56156,10802,19.24
20,27,ABCAPITAL,EQ,2174874,980920,45.10
20,28,ABFRL,EQ,5768308,1409568,24.44
20,29,ABMINTLLTD,EQ,971,971,100.00
20,30,ABSLBANETF,EQ,641,345,53.82
20,31,ABSLDAF2DG,MF,2000,0,0.00
20,32,ABSLFTPYRG,MF,2000,0,0.00
20,33,ABSLNN50ET,EQ,868,689,79.38
20,34,ACC,EQ,446408,192440,43.11
20,35,ACCELYA,EQ,32618,17601,53.96
20,36,ACCURACY,EQ,99378,32667,32.87
20,37,ACE,EQ,622460,298220,47.91
20,38,ACEINTEG,SM,3000,3000,100.00
20,39,ACRYSIL,EQ,116977,73066,62.46
20,40,ADANIENT,EQ,1777998,337650,18.99
20,41,ADANIGREEN,EQ,375503,222345,59.21
20,42,ADANIPORTS,EQ,3615568,1204394,33.31
20,43,ADANIPOWER,EQ,12067633,6769125,56.09
20,44,ADFFOODS,EQ,7336,5052,68.87
20,45,ADORWELD,EQ,20092,13454,66.96
20,46,ADSL,EQ,1337706,641953,47.99
20,47,ADVANIHOTR,EQ,25035,13621,54.41
20,48,ADVENZYMES,EQ,703221,304402,43.29
20,49,AEGISCHEM,EQ,490329,227645,46.43
20,50,AFFLE,EQ,173608,95575,55.05
20,51,AGARIND,EQ,89743,71923,80.14
20,52,AGROPHOS,EQ,79196,52607,66.43
20,53,AHLADA,EQ,42451,33331,78.52
20,54,AHLEAST,EQ,15380,10271,66.78
20,55,AHLUCONT,EQ,27067,17107,63.20
20,56,AHLWEST,EQ,747,649,86.88
20,57,AIAENG,EQ,109987,60225,54.76
20,58,AIROLAM,SM,105000,78000,74.29
20,59,AISL,SM,30000,18000,60.00
20,60,AJANTPHARM,EQ,32950,15995,48.54
20,61,AJOONI,EQ,136640,103111,75.46
20,62,AKASH,EQ,96277,64205,66.69
20,63,AKG,EQ,18001,15548,86.37
20,64,AKSHARCHEM,EQ,1110684,188830,17.00
20,65,AKZOINDIA,EQ,6603,4122,62.43
20,66,ALANKIT,EQ,3160416,1105211,34.97
20,67,ALBERTDAVD,EQ,19206,8091,42.13
20,68,ALEMBICLTD,EQ,227505,108950,47.89
20,69,ALICON,EQ,24472,14403,58.86
20,70,ALKALI,EQ,322112,154273,47.89
20,71,ALKEM,EQ,151518,95810,63.23
20,72,ALKYLAMINE,EQ,121672,70197,57.69
20,73,ALLCARGO,EQ,1309703,522748,39.91
20,74,ALLSEC,EQ,4772,3519,73.74
20,75,ALMONDZ,EQ,42230,32269,76.41
20,76,ALOKINDS,EQ,12776303,4645856,36.36
20,77,ALPA,EQ,92385,55742,60.34
20,78,ALPHAGEO,EQ,161062,78067,48.47
20,79,AMARAJABAT,EQ,881069,347741,39.47
20,80,AMBANIORG,SM,2000,2000,100.00
20,81,AMBER,EQ,90856,32539,35.81
20,82,AMBICAAGAR,EQ,42624,31163,73.11
20,83,AMBIKCO,EQ,183849,58971,32.08
20,84,AMBUJACEM,EQ,4685363,2685775,57.32
20,85,AMDIND,EQ,78694,63144,80.24
20,86,AMIORG,EQ,303771,94966,31.26
20,87,AMJLAND,EQ,52992,33732,63.65
20,88,AMRUTANJAN,EQ,341673,153020,44.79
20,89,ANANTRAJ,EQ,887667,453165,51.05
20,90,ANDHRAPAP,EQ,92488,47092,50.92
20,91,ANDHRSUGAR,EQ,184432,82665,44.82
20,92,ANDREWYU,EQ,905504,497027,54.89
20,93,ANGELBRKG,EQ,343307,130722,38.08
20,94,ANIKINDS,EQ,19880,15409,77.51
20,95,ANMOL,EQ,41709,18418,44.16
20,96,ANSALAPI,EQ,136634,122758,89.84
20,97,ANSALHSG,EQ,108985,85249,78.22
20,98,ANUP,EQ,11228,7540,67.15
20,99,ANURAS,EQ,54932,31007,56.45
20,100,APARINDS,EQ,198326,74921,37.78
20,101,APCL,EQ,124408,50374,40.49
20,102,APCOTEXIND,EQ,164208,78622,47.88
20,103,APEX,EQ,308421,124395,40.33
20,104,APLAPOLLO,EQ,595083,438685,73.72
20,105,APLLTD,EQ,755192,604382,80.03
20,106,APOLLO,EQ,147524,90278,61.20
20,107,APOLLOHOSP,EQ,480575,175632,36.55
20,108,APOLLOPIPE,EQ,56213,34822,61.95
20,109,APOLLOTYRE,EQ,3873270,1043119,26.93
20,110,APOLSINHOT,EQ,3575,2142,59.92
20,111,APTECHT,EQ,298101,111360,37.36
20,112,APTUS,EQ,1841887,838982,45.55
20,113,ARCHIDPLY,EQ,30194,20183,66.84
20,114,ARENTERP,EQ,23264,11335,48.72
20,115,ARIES,EQ,46458,29699,63.93
20,116,ARIHANT,EQ,19226,12038,62.61
20,117,ARIHANTCAP,EQ,46326,26546,57.30
20,118,ARIHANTSUP,EQ,733462,404552,55.16
20,119,ARMANFIN,EQ,46501,14069,30.26
20,120,AROGRANITE,EQ,40329,24634,61.08
20,121,ARROWGREEN,EQ,10321,7238,70.13
20,122,ARSHIYA,EQ,23030,11898,51.66
20,123,ARSSINFRA,EQ,20918,15227,72.79
20,124,ARTEMISMED,EQ,99216,68380,68.92
20,125,ARVIND,EQ,6020682,1869101,31.04
20,126,ARVINDFASN,EQ,4272097,938725,21.97
20,127,ARVSMART,EQ,306770,195322,63.67
20,128,ASAHIINDIA,EQ,68823,39516,57.42
20,129,ASAHISONG,EQ,73458,40684,55.38
20,130,ASALCBR,EQ,702246,299814,42.69
20,131,ASCOM,SM,8000,8000,100.00
20,132,ASHAPURMIN,EQ,182975,146025,79.81
20,133,ASHIANA,EQ,524780,471857,89.92
20,134,ASHIMASYN,EQ,118719,102821,86.61
20,135,ASHOKA,EQ,1837709,607448,33.05
20,136,ASHOKLEY,EQ,12785028,3992853,31.23
20,137,ASIANHOTNR,EQ,43113,23419,54.32
20,138,ASIANPAINT,EQ,786378,364412,46.34
20,139,ASIANTILES,EQ,796108,275116,34.56
20,140,ASPINWALL,EQ,11747,7711,65.64
20,141,ASTEC,EQ,11757,6812,57.94
20,142,ASTERDM,EQ,561434,258038,45.96
20,143,ASTRAL,EQ,591438,245326,41.48
20,144,ASTRAMICRO,EQ,850613,402376,47.30
20,145,ASTRAZEN,EQ,18497,8142,44.02
20,146,ASTRON,EQ,174522,84545,48.44
20,147,ATALREAL,SM,20800,17600,84.62
20,148,ATFL,EQ,11831,6938,58.64
20,149,ATUL,EQ,68984,29844,43.26
20,150,ATULAUTO,EQ,298166,122348,41.03
20,151,AUBANK,EQ,3062242,783345,25.58
20,152,AURDIS,SM,42000,36000,85.71
20,153,AUROPHARMA,EQ,1928858,1008732,52.30
20,154,AUTOAXLES,EQ,14373,6930,48.22
20,155,AUTOIND,EQ,49387,32040,64.88
20,156,AVADHSUGAR,EQ,96140,42623,44.33
20,157,AVANTIFEED,EQ,445372,173507,38.96
20,158,AVTNPL,EQ,240530,105116,43.70
20,159,AWHCL,EQ,531255,272043,51.21
20,160,AXISBANK,EQ,5092479,1756406,34.49
20,161,AXISBNKETF,EQ,317,290,91.48
20,162,AXISBPSETF,EQ,26984,26260,97.32
20,163,AXISCADES,EQ,199845,132604,66.35
20,164,AXISCETF,EQ,1318,1308,99.24
20,165,AXISGOLD,EQ,92422,60355,65.30
20,166,AXISHCETF,EQ,6036,5343,88.52
20,167,AXISNIFTY,EQ,3624,2683,74.03
20,168,AXISTECETF,EQ,3521,2886,81.97
20,169,AYMSYNTEX,EQ,84184,55863,66.36
