Record Type,Sr No,Name of Security, Series, Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,73,ALOKINDS,EQ,5993782,2880068,48.05
20,74,ALPA,EQ,63784,57573,90.26
20,75,ALPHAGEO,EQ,454082,142318,31.34
20,76,AMARAJABAT,EQ,651098,275987,42.39
20,77,AMBANIORG,SM,2000,2000,100.00
20,78,AMBER,EQ,42902,27089,63.14
20,79,AMBICAAGAR,EQ,55333,36316,65.63
20,80,AMBIKCO,EQ,83091,37182,44.75
20,81,AMBUJACEM,EQ,2912201,955502,32.81
20,82,AMDIND,EQ,29968,19592,65.38
20,83,AMJLAND,EQ,675992,332153,49.14
20,84,AMRUTANJAN,EQ,19817,9462,47.75
20,85,ANDHRAPAP,EQ,51988,31288,60.18
20,86,ANDHRSUGAR,EQ,191539,100071,52.25
20,87,ANGELBRKG,EQ,717973,315714,43.97
20,88,ANIKINDS,EQ,24720,20357,82.35
20,89,ANMOL,EQ,27760,2642,9.52
20,90,ANSALAPI,EQ,227860,101856,44.70
20,91,ANSALHSG,EQ,283316,213227,75.26
20,92,ANUP,EQ,50270,25668,51.06
20,93,ANURAS,EQ,291862,174363,59.74
20,94,APARINDS,EQ,172994,80999,46.82
20,95,APCL,EQ,68049,38936,57.22
20,96,APCOTEXIND,EQ,234429,152962,65.25
20,97,APEX,EQ,123874,39677,32.03
20,98,APLAPOLLO,EQ,189594,119621,63.09
20,99,APLLTD,EQ,434743,182466,41.97
20,100,APOLLO,EQ,2259499,885435,39.19
20,101,APOLLOHOSP,EQ,981680,209735,21.36
20,102,APOLLOPIPE,EQ,143830,78918,54.87
20,103,APOLLOTYRE,EQ,4749916,1094025,23.03
20,104,APOLSINHOT,EQ,4295,3189,74.25
20,105,APTECHT,EQ,314119,125012,39.80
20,106,ARENTERP,EQ,1521,1334,87.71
20,107,ARIES,EQ,108629,69026,63.54
20,108,ARIHANT,EQ,25091,12348,49.21
20,109,ARIHANTCAP,EQ,43622,24804,56.86
20,110,ARIHANTSUP,EQ,29007,29006,100.00
20,111,ARMANFIN,EQ,9133,5367,58.76
20,112,AROGRANITE,EQ,92447,55921,60.49
20,113,ARROWGREEN,EQ,31769,13396,42.17
20,114,ARSHIYA,EQ,67280,57525,85.50
20,115,ARSSINFRA,EQ,28055,17732,63.20
20,116,ARTEMISMED,EQ,13915,8987,64.58
20,117,ARVIND,EQ,3708228,2137770,57.65
20,118,ARVINDFASN,EQ,1396949,721491,51.65
20,119,ARVSMART,EQ,121632,55590,45.70
20,120,ASAHIINDIA,EQ,224560,84245,37.52
20,121,ASAHISONG,EQ,273816,114997,42.00
20,122,ASALCBR,EQ,156087,82287,52.72
20,123,ASHIANA,EQ,169486,64451,38.03
20,124,ASHIMASYN,EQ,262613,253235,96.43
20,125,ASHOKA,EQ,1083056,568177,52.46
20,126,ASHOKLEY,EQ,42005951,12651657,30.12
20,127,ASIANHOTNR,EQ,22059,14581,66.10
20,128,ASIANPAINT,EQ,2433031,823311,33.84
20,129,ASIANTILES,EQ,965049,542545,56.22
20,130,ASLIND,SM,8000,8000,100.00
20,131,ASPINWALL,EQ,34125,20718,60.71
20,132,ASTEC,EQ,23437,12150,51.84
20,133,ASTERDM,EQ,554450,309473,55.82
20,134,ASTRAL,EQ,583625,191738,32.85
20,135,ASTRAMICRO,EQ,1733069,659098,38.03
20,136,ASTRAZEN,EQ,10490,6068,57.85
20,137,ASTRON,EQ,990650,369837,37.33
20,138,ATALREAL,SM,54400,14400,26.47
20,139,ATFL,EQ,73382,51984,70.84
20,140,ATUL,EQ,79771,75956,95.22
20,141,ATULAUTO,EQ,176138,71502,40.59
20,142,AUBANK,EQ,922696,206883,22.42
20,143,AUROPHARMA,EQ,1248612,621662,49.79
20,144,AUTOAXLES,EQ,27557,12545,45.52
20,145,AUTOIND,EQ,70563,64846,91.90
20,146,AVADHSUGAR,EQ,140263,61027,43.51
20,147,AVANTIFEED,EQ,380234,118255,31.10
20,148,AVG,SM,2400,2400,100.00
20,149,AVTNPL,EQ,279315,93870,33.61
20,150,AWHCL,EQ,194145,87132,44.88
20,151,AXISBANK,EQ,9265839,5283837,57.02
20,152,AXISBNKETF,EQ,2050,1364,66.54
20,153,AXISBPSETF,EQ,4750,4223,88.91
20,154,AXISCADES,EQ,36202,23206,64.10
20,155,AXISGOLD,EQ,201865,187966,93.11
20,156,AXISHCETF,EQ,19143,16433,85.84
20,157,AXISNIFTY,EQ,7852,6128,78.04
20,158,AXISTECETF,EQ,4196,3411,81.29
20,159,AYMSYNTEX,EQ,97407,59311,60.89
20,160,BAFNAPH,EQ,12622,7678,60.83
20,161,BAGFILMS,EQ,332053,254472,76.64
20,162,BAJAJ-AUTO,EQ,408981,260336,63.65
20,163,BAJAJCON,EQ,440865,222335,50.43
20,164,BAJAJELEC,EQ,70606,30313,42.93
20,165,BAJAJFINSV,EQ,202430,54542,26.94
20,166,BAJAJHLDNG,EQ,31031,26066,84.00
20,167,BAJFINANCE,EQ,1091710,410452,37.60
20,168,BALAJITELE,EQ,726786,233370,32.11
20,169,BALAMINES,EQ,350985,104457,29.76
20,170,BALAXI,EQ,4841,2759,56.99
20,171,BALKRISIND,EQ,716587,298183,41.61
20,172,BALMLAWRIE,EQ,166677,95813,57.48
20,173,BALPHARMA,EQ,179228,118259,65.98
20,174,BALRAMCHIN,EQ,983211,451089,45.88
20,175,BANARBEADS,EQ,42747,27252,63.75
20,176,BANARISUG,EQ,25218,14708,58.32
20,177,BANCOINDIA,EQ,351151,193911,55.22
20,178,BANDHANBNK,EQ,5725607,1892382,33.05
20,179,BANKA,EQ,64135,38339,59.78
20,180,BANKBARODA,EQ,38355785,10185540,26.56
20,181,BANKBEES,EQ,435420,279622,64.22
20,182,BANKINDIA,EQ,7526644,1432694,19.03
20,183,BANSWRAS,EQ,37028,28862,77.95
20,184,BARBEQUE,EQ,677746,109160,16.11
20,185,BASF,EQ,29967,17042,56.87
20,186,BASML,EQ,232005,157515,67.89
20,187,BATAINDIA,EQ,1608498,213368,13.27
20,188,BAYERCROP,EQ,10737,6428,59.87
20,189,BBL,EQ,46194,22502,48.71
20,190,BBTC,EQ,156606,55412,35.38
20,191,BBTCL,SM,21000,15000,71.43
20,192,BCLIND,EQ,97367,51256,52.64
20,193,BCONCEPTS,SM,27000,3000,11.11
20,194,BCP,EQ,413205,314700,76.16
20,195,BDL,EQ,215372,120983,56.17
20,196,BEARDSELL,EQ,37165,35877,96.53
20,197,BECTORFOOD,EQ,170765,101241,59.29
20,198,BEL,EQ,5885660,3396483,57.71
20,199,BEML,EQ,346199,146911,42.44
20,200,BEPL,EQ,4093533,1551363,37.90
20,201,BERGEPAINT,EQ,718455,202752,28.22
20,202,BESTAGRO,EQ,70901,39124,55.18
20,203,BETA,SM,2400,2400,100.00
20,204,BFINVEST,EQ,53887,15214,28.23
20,205,BFUTILITIE,EQ,202092,65860,32.59
20,206,BGRENERGY,EQ,47843,27639,57.77
20,207,BHAGERIA,EQ,59967,22530,37.57
20,208,BHAGYANGR,EQ,39627,17241,43.51
20,209,BHAGYAPROP,EQ,26042,21497,82.55
20,210,BHANDARI,EQ,299507,190513,63.61
20,211,BHARATFORG,EQ,3313907,672725,20.30
20,212,BHARATGEAR,EQ,39179,23525,60.04
20,213,BHARATRAS,EQ,1341,599,44.67
20,214,BHARTIARTL,EQ,21280806,8628293,40.54
20,215,BHEL,EQ,30057995,7828113,26.04
20,216,BIGBLOC,EQ,72332,36508,50.47
20,217,BIL,EQ,9934,7818,78.70
20,218,BINDALAGRO,EQ,237830,154222,64.85
20,219,BIOCON,EQ,1072037,376596,35.13
20,220,BIOFILCHEM,EQ,61650,41585,67.45
20,221,BIRET,RR,225000,205000,91.11
20,222,BIRLACORPN,EQ,118785,91956,77.41
20,223,BIRLAMONEY,EQ,146061,90108,61.69
20,224,BIRLATYRE,EQ,474175,325228,68.59
20,225,BLBLIMITED,EQ,19798,19798,100.00
20,226,BLISSGVS,EQ,3656995,853666,23.34
20,227,BLKASHYAP,EQ,772752,614188,79.48
20,228,BLS,EQ,4510364,1252189,27.76
20,229,BLUEDART,EQ,185064,43382,23.44
20,230,BLUESTARCO,EQ,101127,80132,79.24
20,231,BODALCHEM,EQ,1048131,387823,37.00
20,232,BOHRA,SM,6000,6000,100.00
20,233,BOMDYEING,EQ,6941137,1605205,23.13
20,234,BOROLTD,EQ,299894,163323,54.46
20,235,BOSCHLTD,EQ,36212,21547,59.50
20,236,BPCL,EQ,3927566,1811392,46.12
20,237,BPL,EQ,412782,237798,57.61
20,238,BRIGADE,EQ,1415452,584243,41.28
20,239,BRIGHT,SM,228000,225000,98.68
20,240,BRITANNIA,EQ,1326045,935494,70.55
20,241,BRITANNIA,N2,5531,5280,95.46
20,242,BRITANNIA,N3,55644,55041,98.92
20,243,BRNL,EQ,282891,150354,53.15
20,244,BROOKS,EQ,61242,43250,70.62
20,245,BSE,EQ,366709,172150,46.94
20,246,BSL,EQ,165697,82389,49.72
20,247,BSLGOLDETF,EQ,977,807,82.60
20,248,BSLNIFTY,EQ,897,484,53.96
20,249,BSOFT,EQ,1251896,664849,53.11
20,250,BTML,SM,2400,1200,50.00
20,251,BURGERKING,EQ,2210552,822135,37.19
20,252,BYKE,EQ,86418,50218,58.11
20,253,CADILAHC,EQ,2099327,736618,35.09
20,254,CADSYS,SM,4000,4000,100.00
20,255,CAMLINFINE,EQ,668575,411661,61.57
20,256,CAMS,EQ,173987,42314,24.32
20,257,CANBK,EQ,14001982,5748508,41.05
20,258,CANFINHOME,EQ,525462,291440,55.46
20,259,CANTABIL,EQ,57281,40063,69.94
20,260,CAPACITE,EQ,614997,318586,51.80
20,261,CAPLIPOINT,EQ,316472,103888,32.83
20,262,CAPTRUST,EQ,10367,5173,49.90
20,263,CARBORUNIV,EQ,430212,114730,26.67
20,264,CAREERP,EQ,142801,97758,68.46
20,265,CARERATING,EQ,609254,238448,39.14
20,266,CASTROLIND,EQ,3047578,847778,27.82
20,267,CCL,EQ,413258,170833,41.34
20,268,CEATLTD,EQ,137872,50418,36.57
20,269,CELEBRITY,EQ,1724070,647631,37.56
20,270,CENTENKA,EQ,213108,110202,51.71
20,271,CENTEXT,EQ,425791,290701,68.27
20,272,CENTRALBK,EQ,15262595,8154769,53.43
20,273,CENTRUM,EQ,4088077,522224,12.77
20,274,CENTUM,EQ,8070,3933,48.74
20,275,CENTURYPLY,EQ,120563,73304,60.80
20,276,CENTURYTEX,EQ,760526,155562,20.45
20,277,CERA,EQ,23262,10401,44.71
20,278,CEREBRAINT,EQ,364709,245951,67.44
20,279,CESC,EQ,476355,321415,67.47
20,280,CGCL,EQ,114754,49865,43.45
20,281,CHALET,EQ,117120,55387,47.29
20,282,CHAMBLFERT,EQ,1851547,935835,50.54
20,283,CHEMBOND,EQ,212912,99598,46.78
20,284,CHEMCON,EQ,3551604,784928,22.10
20,285,CHEMFAB,EQ,14487,8679,59.91
20,286,CHENNPETRO,EQ,468542,229091,48.89
20,287,CHOLAFIN,EQ,4123446,1322111,32.06
20,288,CHOLAHLDNG,EQ,58829,31126,52.91
20,289,CIGNITITEC,EQ,116742,88693,75.97
20,290,CINELINE,EQ,1766427,902115,51.07
20,291,CIPLA,EQ,2014511,755745,37.52
20,292,CLEAN,EQ,234059,115049,49.15
20,293,CLEDUCATE,EQ,109785,67594,61.57
20,294,CLNINDIA,EQ,77767,45520,58.53
20,295,CLSEL,EQ,88015,59707,67.84
20,296,CMICABLES,EQ,125643,55810,44.42
20,297,CMMIPL,SM,6000,6000,100.00
20,298,COALINDIA,EQ,5648929,2194733,38.85
20,299,COCHINSHIP,EQ,265835,102050,38.39
20,300,COFFEEDAY,EQ,6067270,3180322,52.42
20,301,COFORGE,EQ,498197,153250,30.76
20,302,COLPAL,EQ,800213,504270,63.02
20,303,COMPINFO,EQ,5405185,1827234,33.81
20,304,COMPUSOFT,EQ,92124,64012,69.48
20,305,CONCOR,EQ,2841977,1240038,43.63
20,306,CONFIPET,EQ,554712,398689,71.87
20,307,CONSOFINVT,EQ,27750,21449,77.29
20,308,CONTROLPR,EQ,22101,15775,71.38
20,309,CORALFINAC,EQ,81695,44838,54.88
20,310,CORDSCABLE,EQ,49016,32843,67.00
20,311,COROMANDEL,EQ,610455,296290,48.54
20,312,COSMOFILMS,EQ,290341,98774,34.02
20,313,COUNCODOS,EQ,180961,147313,81.41
20,314,CPSEETF,EQ,20899749,20856076,99.79
20,315,CRAFTSMAN,EQ,34029,21618,63.53
20,316,CREATIVEYE,EQ,36268,36268,100.00
20,317,CREDITACC,EQ,51522,14497,28.14
20,318,CRISIL,EQ,80094,20061,25.05
20,319,CROMPTON,EQ,1237332,745547,60.25
20,320,CSBBANK,EQ,169772,33193,19.55
20,321,CTE,EQ,119189,88648,74.38
20,322,CUB,EQ,1426554,693918,48.64
20,323,CUBEXTUB,EQ,8899,4589,51.57
20,324,CUMMINSIND,EQ,2275514,522101,22.94
20,325,CUPID,EQ,95433,59140,61.97
20,326,CYBERTECH,EQ,154787,99084,64.01
20,327,CYIENT,EQ,164639,120306,73.07
20,328,DAAWAT,EQ,1290536,682394,52.88
20,329,DABUR,EQ,13194079,4236125,32.11
20,330,DALBHARAT,EQ,337936,183304,54.24
20,331,DALMIASUG,EQ,138830,64271,46.29
20,332,DANGEE,EQ,6783,3476,51.25
20,333,DATAMATICS,EQ,130435,71234,54.61
20,334,DBCORP,EQ,361876,176484,48.77
20,335,DBL,EQ,339983,199087,58.56
20,336,DBREALTY,EQ,2527884,1150938,45.53
20,337,DBSTOCKBRO,EQ,28845,12143,42.10
20,338,DCAL,EQ,864081,377591,43.70
20,339,DCBBANK,EQ,2098180,1641505,78.23
20,340,DCM,EQ,10519,10519,100.00
20,341,DCMNVL,EQ,281284,152979,54.39
20,342,DCMSHRIRAM,EQ,87324,54443,62.35
20,343,DCW,EQ,1422298,696364,48.96
20,344,DECCANCE,EQ,328332,111392,33.93
20,345,DEEPAKNTR,EQ,3375983,436322,12.92
20,346,DEEPINDS,EQ,447390,169606,37.91
20,347,DELTACORP,EQ,702485,362192,51.56
20,348,DELTAMAGNT,EQ,10796,9211,85.32
20,349,DEN,EQ,2048080,1126013,54.98
20,350,DENORA,EQ,65290,31228,47.83
20,351,DEVIT,SM,3000,1500,50.00
20,352,DFMFOODS,EQ,255615,146014,57.12
20,353,DHAMPURSUG,EQ,288176,138877,48.19
20,354,DHANBANK,EQ,2237032,1161199,51.91
20,355,DHANI,EQ,954864,508580,53.26
20,356,DHANILOANS,N4,235,235,100.00
20,357,DHANILOANS,N6,1205,1205,100.00
20,358,DHANILOANS,N7,47,47,100.00
20,359,DHANILOANS,N8,50,50,100.00
20,360,DHANILOANS,ND,24,24,100.00
20,361,DHANILOANS,NG,49,49,100.00
20,362,DHANIPP,E1,52767,38099,72.20
20,363,DHANUKA,EQ,73035,33637,46.06
20,364,DHUNINV,EQ,5442,3689,67.79
20,365,DIAMONDYD,EQ,26168,8765,33.50
20,366,DICIND,EQ,97913,53322,54.46
20,367,DISHTV,EQ,2566404,1939007,75.55
20,368,DIVISLAB,EQ,530586,229859,43.32
20,369,DIXON,EQ,132467,78851,59.53
20,370,DLF,EQ,14244303,3513379,24.67
20,371,DLINKINDIA,EQ,354225,139984,39.52
20,372,DMART,EQ,224336,101425,45.21
20,373,DNAMEDIA,EQ,143988,120367,83.60
20,374,DODLA,EQ,68530,27126,39.58
20,375,DOLAT,EQ,246098,151168,61.43
20,376,DOLLAR,EQ,1216655,432942,35.58
20,377,DONEAR,EQ,261707,175273,66.97
20,378,DPABHUSHAN,EQ,28237,19607,69.44
20,379,DPSCLTD,EQ,44549,28901,64.87
20,380,DPWIRES,EQ,73909,50436,68.24
20,381,DRCSYSTEMS,EQ,955,651,68.17
20,382,DREDGECORP,EQ,69220,24869,35.93
20,383,DRREDDY,EQ,598261,285876,47.78
20,384,DSML,SM,72000,60000,83.33
20,385,DSSL,EQ,23247,13547,58.27
20,386,DTIL,EQ,25685,17298,67.35
20,387,DVL,EQ,292512,161418,55.18
20,388,DWARKESH,EQ,2524937,1208394,47.86
20,389,DYNAMATECH,EQ,3742,2298,61.41
20,390,DYNPRO,EQ,225732,74969,33.21
20,391,E2E,SM,2000,2000,100.00
20,392,EASEMYTRIP,EQ,5454494,1431240,26.24
20,393,EASTSILK,EQ,19902,19902,100.00
20,394,EBANK,EQ,5,4,80.00
20,395,EBBETF0423,EQ,13353,12468,93.37
20,396,EBBETF0425,EQ,11490,10716,93.26
20,397,EBBETF0430,EQ,13180,13160,99.85
20,398,EBBETF0431,EQ,53954,50893,94.33
20,399,EBIXFOREX,EQ,1874,449,23.96
20,400,EC1RG,MF,1000,1000,100.00
20,401,EC2RD,MF,5000,5000,100.00
20,402,EC2RG,MF,15000,15000,100.00
20,403,ECLFINANCE,NG,88,88,100.00
20,404,ECLFINANCE,NI,110,110,100.00
20,405,ECLFINANCE,NJ,23,23,100.00
20,406,ECLFINANCE,NK,2817,2607,92.55
20,407,ECLFINANCE,NM,109,72,66.06
20,408,ECLFINANCE,NN,90,90,100.00
20,409,ECLFINANCE,NO,75,75,100.00
20,410,ECLFINANCE,NQ,165,165,100.00
20,411,ECLFINANCE,NR,638,535,83.86
20,412,EDELWEISS,EQ,5539531,3033874,54.77
20,413,EHFLNCD,N5,115,105,91.30
20,414,EHFLNCD,N6,10,10,100.00
20,415,EICHERMOT,EQ,678468,304031,44.81
20,416,EIDPARRY,EQ,170410,74859,43.93
20,417,EIFFL,SM,800,800,100.00
20,418,EIHAHOTELS,EQ,12767,4513,35.35
20,419,EIHOTEL,EQ,549464,360210,65.56
20,420,EIMCOELECO,EQ,14313,7759,54.21
20,421,ELECON,EQ,3555622,1499472,42.17
20,422,ELECTCAST,EQ,5010373,2842553,56.73
20,423,ELECTHERM,EQ,18048,9579,53.08
20,424,ELGIEQUIP,EQ,1602728,941499,58.74
20,425,ELGIRUBCO,EQ,175430,111502,63.56
20,426,EMAMILTD,EQ,2099069,1638506,78.06
20,427,EMAMIPAP,EQ,940571,280937,29.87
20,428,EMAMIREAL,EQ,57379,36556,63.71
20,429,EMBASSY,RR,789800,701800,88.86
20,430,EMKAY,EQ,197024,109200,55.42
20,431,EMKAYTOOLS,SM,1200,1200,100.00
20,432,EMMBI,EQ,72516,40077,55.27
20,433,ENDURANCE,EQ,81013,67526,83.35
20,434,ENERGYDEV,EQ,48276,28905,59.87
20,435,ENGINERSIN,EQ,905943,581561,64.19
20,436,ENIL,EQ,190472,108483,56.95
20,437,EPL,EQ,190342,128955,67.75
20,438,EQ30,EQ,387,167,43.15
20,439,EQUITAS,EQ,1985907,1203568,60.61
20,440,EQUITASBNK,EQ,1618725,1285365,79.41
20,441,ERFLNCDI,N5,50,50,100.00
20,442,ERFLNCDI,N6,15,15,100.00
20,443,ERIS,EQ,71724,33040,46.07
20,444,EROSMEDIA,EQ,403501,283584,70.28
20,445,ESABINDIA,EQ,4575,3085,67.43
20,446,ESCORTS,EQ,1945315,891413,45.82
20,447,ESSARSHPNG,EQ,155307,91846,59.14
20,448,ESTER,EQ,304107,162468,53.42
20,449,EVEREADY,EQ,1696880,647536,38.16
20,450,EVERESTIND,EQ,552680,226821,41.04
20,451,EXCELINDUS,EQ,116890,30887,26.42
20,452,EXIDEIND,EQ,5296410,3354432,63.33
20,453,FACT,EQ,212573,77862,36.63
20,454,FAIRCHEMOR,EQ,264302,103827,39.28
20,455,FCL,EQ,1919407,820939,42.77
20,456,FCONSUMER,EQ,4603903,2479128,53.85
20,457,FDC,EQ,126383,62414,49.38
20,458,FEDERALBNK,EQ,19906321,7494904,37.65
20,459,FEL,EQ,1616970,1023636,63.31
20,460,FELDVR,EQ,37604,19337,51.42
20,461,FIEMIND,EQ,27370,13242,48.38
20,462,FIIOF2GP,MF,4125,4125,100.00
20,463,FILATEX,EQ,4652689,985525,21.18
20,464,FILDF2GP,MF,370,370,100.00
20,465,FINCABLES,EQ,424037,358767,84.61
20,466,FINEORG,EQ,39611,14547,36.72
20,467,FINPIPE,EQ,764143,535344,70.06
20,468,FLEXITUFF,EQ,11104,6771,60.98
20,469,FLFL,EQ,153790,71876,46.74
20,470,FLUOROCHEM,EQ,198396,140584,70.86
20,471,FMGOETZE,EQ,218718,40057,18.31
20,472,FMNL,EQ,171727,156016,90.85
20,473,FOCUS,SM,3000,3000,100.00
20,474,FORCEMOT,EQ,139408,25111,18.01
20,475,FORTIS,EQ,1864037,1005163,53.92
20,476,FOSECOIND,EQ,4660,1817,38.99
20,477,FRETAIL,EQ,995834,620036,62.26
20,478,FSC,EQ,125391,65800,52.48
20,479,FSL,EQ,15855435,2949498,18.60
20,480,GABRIEL,EQ,570655,299793,52.53
20,481,GAEL,EQ,795221,305144,38.37
20,482,GAIL,EQ,8907115,4346330,48.80
20,483,GAL,EQ,632522,563479,89.08
20,484,GALAXYSURF,EQ,14089,8004,56.81
20,485,GALLANTT,EQ,176804,113042,63.94
20,486,GALLISPAT,EQ,318768,187673,58.87
20,487,GANDHITUBE,EQ,82595,28820,34.89
20,488,GANECOS,EQ,424734,143285,33.74
20,489,GANESHHOUC,EQ,44508,38098,85.60
20,490,GANGAFORGE,EQ,108219,48175,44.52
20,491,GANGESSECU,EQ,27333,18079,66.14
20,492,GARFIBRES,EQ,12112,6055,49.99
20,493,GATI,EQ,377319,139460,36.96
20,494,GAYAPROJ,EQ,8636582,3279681,37.97
20,495,GEECEE,EQ,13115,8124,61.94
20,496,GEEKAYWIRE,EQ,18196,12118,66.60
20,497,GENCON,EQ,26480,18093,68.33
20,498,GENESYS,EQ,28513,19530,68.50
20,499,GENUSPOWER,EQ,1097948,572287,52.12
20,500,GEOJITFSL,EQ,647729,281904,43.52
20,501,GEPIL,EQ,385625,44375,11.51
20,502,GESHIP,EQ,157042,79982,50.93
20,503,GET&D,EQ,808300,595552,73.68
20,504,GFLLIMITED,EQ,146998,95914,65.25
20,505,GHCL,EQ,258766,161843,62.54
20,506,GICHSGFIN,EQ,324976,138559,42.64
20,507,GICRE,EQ,368761,201147,54.55
20,508,GILLETTE,EQ,5412,3566,65.89
20,509,GINNIFILA,EQ,203897,155832,76.43
20,510,GIPCL,EQ,440007,215302,48.93
20,511,GKWLIMITED,EQ,1926,965,50.10
20,512,GLAND,EQ,136482,83267,61.01
20,513,GLAXO,EQ,654909,106193,16.21
20,514,GLENMARK,EQ,1702042,780382,45.85
20,515,GLFL,EQ,737,737,100.00
20,516,GLOBAL,EQ,9550,6027,63.11
20,517,GLOBALVECT,EQ,61025,33389,54.71
20,518,GMBREW,EQ,32261,18505,57.36
20,519,GMDCLTD,EQ,449733,206046,45.82
20,520,GMMPFAUDLR,EQ,42009,18280,43.51
20,521,GMRINFRA,EQ,17103677,5797608,33.90
20,522,GNA,EQ,108899,49537,45.49
20,523,GNFC,EQ,444512,307231,69.12
20,524,GOACARBON,EQ,76294,64097,84.01
20,525,GOCLCORP,EQ,31340,18211,58.11
20,526,GODFRYPHLP,EQ,21614,11056,51.15
20,527,GODREJAGRO,EQ,689046,145837,21.17
20,528,GODREJCP,EQ,1227353,345325,28.14
20,529,GODREJIND,EQ,1491087,679831,45.59
20,530,GODREJPROP,EQ,4419464,1405126,31.79
20,531,GOKEX,EQ,222826,201131,90.26
20,532,GOKUL,EQ,153015,86347,56.43
20,533,GOKULAGRO,EQ,2046257,1425315,69.65
20,534,GOLDBEES,EQ,2742824,2132691,77.76
20,535,GOLDENTOBC,EQ,72731,60846,83.66
20,536,GOLDIAM,EQ,52916,33461,63.23
20,537,GOLDSHARE,EQ,67107,57859,86.22
20,538,GOLDSTAR,SM,6000,6000,100.00
20,539,GOLDTECH,EQ,83677,47916,57.26
20,540,GOODLUCK,EQ,44917,44917,100.00
20,541,GOODYEAR,EQ,140838,82813,58.80
20,542,GPPL,EQ,1833603,1422322,77.57
20,543,GPTINFRA,EQ,92778,50061,53.96
20,544,GRANULES,EQ,1802387,442330,24.54
20,545,GRAPHITE,EQ,631122,199468,31.61
20,546,GRASIM,EQ,1643947,501373,30.50
20,547,GRAVITA,EQ,414113,253469,61.21
