Record Type,Sr No,Name of Security, Series, Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,2,21STCENMGM,EQ,11511,11511,100.00
20,3,3MINDIA,EQ,31047,28969,93.31
20,4,3PLAND,EQ,9635,6854,71.14
20,5,515GS2025,GS,4,4,100.00
20,6,5PAISA,EQ,211669,80251,37.91
20,7,63MOONS,EQ,214376,116122,54.17
20,8,667GS2035,GS,787,787,100.00
20,9,667GS2050,GS,16469,16469,100.00
20,10,676GS2061,GS,9934,7934,79.87
20,11,719GS2060,GS,881,881,100.00
20,12,732GS2024,GS,50,50,100.00
20,13,A2ZINFRA,EQ,1287811,960252,74.56
20,14,AAATECH,SM,15000,15000,100.00
20,15,AAKASH,EQ,16762,15160,90.44
20,16,AAREYDRUGS,EQ,28359,23670,83.47
20,17,AARON,EQ,2633,1962,74.52
20,18,AARTIDRUGS,EQ,139931,72701,51.95
20,19,AARTIIND,EQ,572140,169985,29.71
20,20,AARTISURF,EQ,12392,7331,59.16
20,21,AARVEEDEN,EQ,114435,77895,68.07
20,22,AARVI,EQ,20710,18065,87.23
20,23,AAVAS,EQ,112062,77746,69.38
20,24,ABAN,EQ,2598045,1067413,41.09
20,25,ABB,EQ,83711,44998,53.75
20,26,ABBOTINDIA,EQ,18841,6669,35.40
20,27,ABCAPITAL,EQ,1883003,918573,48.78
20,28,ABFRL,EQ,9577512,2771188,28.93
20,29,ABMINTLLTD,EQ,2036,2036,100.00
20,30,ABSLAMC,EQ,1649958,1235152,74.86
20,31,ABSLBANETF,EQ,1347,712,52.86
20,32,ABSLFTPVRQ,MF,100,100,100.00
20,33,ABSLNN50ET,EQ,99,86,86.87
20,34,ACC,EQ,183872,51484,28.00
20,35,ACCELYA,EQ,104747,39555,37.76
20,36,ACCORD,SM,12000,12000,100.00
20,37,ACCURACY,EQ,665965,148208,22.25
20,38,ACE,EQ,377857,182227,48.23
20,39,ACEINTEG,SM,4500,4500,100.00
20,40,ACRYSIL,EQ,81436,30017,36.86
20,41,ADANIENT,EQ,1900749,500414,26.33
20,42,ADANIGREEN,EQ,418421,252943,60.45
20,43,ADANIPORTS,EQ,2152513,510434,23.71
20,44,ADANIPOWER,EQ,4336792,2698108,62.21
20,45,ADFFOODS,EQ,15613,11785,75.48
20,46,ADORWELD,EQ,11482,7502,65.34
20,47,ADROITINFO,EQ,58013,42337,72.98
20,48,ADSL,EQ,248558,122712,49.37
20,49,ADVANIHOTR,EQ,120726,56165,46.52
20,50,ADVENZYMES,EQ,301078,184428,61.26
20,51,AEGISCHEM,EQ,1156130,661919,57.25
20,52,AFFLE,EQ,476038,298820,62.77
20,53,AGARIND,EQ,107571,33449,31.09
20,54,AGROPHOS,EQ,89392,61244,68.51
20,55,AHLADA,EQ,28351,20150,71.07
20,56,AHLEAST,EQ,11235,7917,70.47
20,57,AHLUCONT,EQ,49071,39393,80.28
20,58,AHLWEST,EQ,4567,2452,53.69
20,59,AIAENG,EQ,133828,109653,81.94
20,60,AILIMITED,SM,6000,3000,50.00
20,61,AIRAN,EQ,90035,57263,63.60
20,62,AIROLAM,SM,336000,219000,65.18
20,63,AISL,SM,9600,7200,75.00
20,64,AJANTPHARM,EQ,46618,21201,45.48
20,65,AJOONI,EQ,170901,62414,36.52
20,66,AJRINFRA,EQ,1161280,880996,75.86
20,67,AKASH,EQ,11149,8982,80.56
20,68,AKG,EQ,467042,455931,97.62
20,69,AKSHARCHEM,EQ,37680,18314,48.60
20,70,AKSHOPTFBR,EQ,276135,228510,82.75
20,71,AKZOINDIA,EQ,31377,29545,94.16
20,72,ALANKIT,EQ,929484,662516,71.28
20,73,ALBERTDAVD,EQ,20020,8650,43.21
20,74,ALEMBICLTD,EQ,430289,150093,34.88
20,75,ALICON,EQ,13330,7010,52.59
20,76,ALKALI,EQ,44657,28582,64.00
20,77,ALKEM,EQ,86515,46678,53.95
20,78,ALKYLAMINE,EQ,45517,24646,54.15
20,79,ALLCARGO,EQ,639429,285055,44.58
20,80,ALLSEC,EQ,41451,23084,55.69
20,81,ALMONDZ,EQ,34668,25376,73.20
20,82,ALOKINDS,EQ,42314387,15567199,36.79
20,83,ALPA,EQ,35283,21648,61.36
20,84,ALPHAGEO,EQ,179168,29064,16.22
20,85,AMARAJABAT,EQ,864080,291801,33.77
20,86,AMBANIORG,SM,2000,2000,100.00
20,87,AMBER,EQ,149770,36136,24.13
20,88,AMBICAAGAR,EQ,63172,44164,69.91
20,89,AMBIKCO,EQ,60179,24287,40.36
20,90,AMBUJACEM,EQ,2117480,1176661,55.57
20,91,AMDIND,EQ,126875,71889,56.66
20,92,AMIORG,EQ,382127,206910,54.15
20,93,AMJLAND,EQ,59066,34234,57.96
20,94,AMRUTANJAN,EQ,47142,22111,46.90
20,95,ANDHRACEMT,EQ,2030372,1566190,77.14
20,96,ANDHRAPAP,EQ,25435,13195,51.88
20,97,ANDHRSUGAR,EQ,132371,53403,40.34
20,98,ANDREWYU,EQ,418454,190410,45.50
20,99,ANGELBRKG,EQ,1784364,377102,21.13
20,100,ANIKINDS,EQ,79340,57488,72.46
20,101,ANKITMETAL,EQ,123391,122853,99.56
20,102,ANMOL,EQ,160022,57620,36.01
20,103,ANSALAPI,EQ,340787,236838,69.50
20,104,ANSALHSG,EQ,245796,174699,71.07
20,105,ANUP,EQ,18242,8197,44.93
20,106,ANURAS,EQ,215985,164987,76.39
20,107,APARINDS,EQ,191463,81996,42.83
20,108,APCL,EQ,22217,15755,70.91
20,109,APCOTEXIND,EQ,75229,30942,41.13
20,110,APEX,EQ,80406,31682,39.40
20,111,APLAPOLLO,EQ,240525,147092,61.15
20,112,APLLTD,EQ,3340693,927200,27.75
20,113,APOLLO,EQ,178693,100263,56.11
20,114,APOLLOHOSP,EQ,612692,256231,41.82
20,115,APOLLOPIPE,EQ,23789,11875,49.92
20,116,APOLLOTYRE,EQ,4818636,869342,18.04
20,117,APOLSINHOT,EQ,9942,7578,76.22
20,118,APTECHT,EQ,216455,57381,26.51
20,119,APTUS,EQ,580331,349598,60.24
20,120,ARCHIDPLY,EQ,7167,4445,62.02
20,121,ARCHIES,EQ,38850,25648,66.02
