Date,Open,High,Low,Close,Adj Close,Volume
2020-05-28,,,,,,
2020-05-29,,,,,,
2020-06-01,141.89999389648438,145.4499969482422,138.5500030517578,139.14999389648438,138.44076538085938,14504755.0
2020-06-02,140.89999389648438,143.5,138.85000610351562,141.14999389648438,140.43057250976562,12836264.0
2020-06-03,142.89999389648438,146.8000030517578,142.3000030517578,143.35000610351562,142.61936950683594,12470626.0
2020-06-04,143.3000030517578,144.64999389648438,138.35000610351562,142.64999389648438,141.9229278564453,11358214.0
2020-06-05,143.8000030517578,151.0,143.39999389648438,149.25,148.48928833007812,21825018.0
2020-06-08,155.0,155.85000610351562,145.5,146.35000610351562,145.6040802001953,16211802.0
2020-06-09,148.0,150.35000610351562,141.1999969482422,142.60000610351562,141.87319946289062,19223606.0
2020-06-10,143.89999389648438,148.0,141.8000030517578,146.9499969482422,146.20101928710938,17278002.0
2020-06-11,145.89999389648438,147.4499969482422,142.4499969482422,144.39999389648438,143.66400146484375,12532780.0
2020-06-12,138.0,146.85000610351562,136.1999969482422,146.0500030517578,145.30560302734375,15804914.0
2020-06-15,149.0500030517578,152.35000610351562,143.75,145.8000030517578,145.056884765625,34911162.0
2020-06-16,149.89999389648438,154.60000610351562,146.89999389648438,150.10000610351562,149.3349609375,28477417.0
2020-06-17,149.6999969482422,152.10000610351562,147.1999969482422,148.0,147.24566650390625,13573256.0
2020-06-18,148.4499969482422,151.39999389648438,147.3000030517578,150.8000030517578,150.03140258789062,9854686.0
2020-06-19,152.35000610351562,152.35000610351562,148.5,151.0500030517578,150.28012084960938,14631215.0
2020-06-22,150.89999389648438,151.4499969482422,149.0,150.10000610351562,149.3349609375,8037341.0
2020-06-23,152.89999389648438,159.5,150.60000610351562,158.35000610351562,157.5429229736328,22570926.0
2020-06-24,159.39999389648438,160.10000610351562,150.4499969482422,151.39999389648438,150.62832641601562,15907046.0
2020-06-25,149.0,152.3000030517578,144.60000610351562,146.60000610351562,145.85281372070312,18500612.0
2020-06-26,149.0,152.0,148.1999969482422,151.0500030517578,150.28012084960938,12107599.0
2020-06-29,149.4499969482422,149.4499969482422,143.3000030517578,145.85000610351562,145.10662841796875,13110757.0
2020-06-30,148.0,151.60000610351562,145.1999969482422,146.1999969482422,145.454833984375,14655358.0
2020-07-01,147.5,148.85000610351562,144.5,147.5500030517578,146.79795837402344,8255166.0
2020-07-02,148.89999389648438,150.3000030517578,146.75,147.75,146.99693298339844,9519798.0
2020-07-03,148.60000610351562,149.4499969482422,144.5500030517578,146.39999389648438,145.65380859375,10780269.0
2020-07-06,147.8000030517578,155.14999389648438,147.10000610351562,154.35000610351562,153.5633087158203,24254504.0
2020-07-07,155.0,156.89999389648438,151.8000030517578,152.3000030517578,151.5237579345703,13160047.0
2020-07-08,152.75,158.0,152.39999389648438,155.0,154.20999145507812,18306575.0
2020-07-09,157.0,166.4499969482422,156.89999389648438,164.8000030517578,163.9600372314453,45180719.0
2020-07-10,163.6999969482422,164.5,160.35000610351562,163.6999969482422,162.8656463623047,16256492.0
2020-07-13,165.3000030517578,170.5,164.10000610351562,169.25,168.38735961914062,21894776.0
2020-07-14,167.6999969482422,168.6999969482422,161.9499969482422,163.8000030517578,162.9651336669922,16396492.0
2020-07-15,166.35000610351562,168.5,164.5,165.39999389648438,164.55697631835938,11233286.0
2020-07-16,164.89999389648438,166.8000030517578,161.0500030517578,166.0500030517578,165.20367431640625,12766387.0
2020-07-17,166.5,169.10000610351562,161.14999389648438,162.14999389648438,161.3235321044922,14372019.0
2020-07-20,162.1999969482422,162.9499969482422,159.64999389648438,160.89999389648438,160.0799102783203,14067880.0
2020-07-21,162.85000610351562,163.0,157.5500030517578,160.0,159.18450927734375,13098754.0
2020-07-22,160.5500030517578,163.89999389648438,157.39999389648438,159.89999389648438,159.0850067138672,17455691.0
2020-07-23,160.6999969482422,162.4499969482422,159.6999969482422,162.0,161.17431640625,8258361.0
2020-07-24,159.9499969482422,160.9499969482422,154.3000030517578,156.1999969482422,155.40386962890625,15793319.0
2020-07-27,157.0,159.8000030517578,154.60000610351562,158.1999969482422,157.3936767578125,12745516.0
2020-07-28,158.5500030517578,165.25,158.5500030517578,164.6999969482422,163.8605499267578,15539141.0
2020-07-29,164.3000030517578,168.5,163.3000030517578,164.0500030517578,163.2138671875,15845599.0
2020-07-30,164.9499969482422,165.6999969482422,160.0,162.0,161.17431640625,8980592.0
2020-07-31,161.89999389648438,164.5,159.60000610351562,163.10000610351562,162.26870727539062,9872721.0
2020-08-03,163.10000610351562,167.5,160.75,161.35000610351562,160.5276336669922,16525131.0
2020-08-04,162.0,164.60000610351562,160.75,162.35000610351562,161.5225372314453,13653194.0
2020-08-05,163.89999389648438,177.39999389648438,163.5,175.75,174.85423278808594,47894708.0
2020-08-06,178.0,178.89999389648438,174.1999969482422,178.0,177.09275817871094,23198186.0
2020-08-07,176.4499969482422,179.0,175.35000610351562,177.60000610351562,176.69480895996094,10117475.0
2020-08-10,176.89999389648438,179.0,174.39999389648438,178.60000610351562,177.68971252441406,9378730.0
2020-08-11,180.0,186.60000610351562,178.0,178.9499969482422,178.0379180908203,30405569.0
2020-08-12,177.35000610351562,177.35000610351562,172.6999969482422,175.8000030517578,174.9039764404297,17437072.0
2020-08-13,178.0,184.60000610351562,178.0,183.5500030517578,182.61447143554688,26526442.0
2020-08-14,184.35000610351562,189.4499969482422,180.60000610351562,184.9499969482422,184.00733947753906,28520464.0
2020-08-17,185.14999389648438,193.4499969482422,184.25,192.5500030517578,191.568603515625,25968766.0
2020-08-18,193.1999969482422,197.25,192.0500030517578,196.0,195.0010223388672,20401535.0
2020-08-19,196.85000610351562,197.64999389648438,194.3000030517578,196.8000030517578,195.79693603515625,16328384.0
2020-08-20,193.0500030517578,202.35000610351562,192.4499969482422,199.0,197.98573303222656,28491717.0
2020-08-21,201.75,203.14999389648438,195.35000610351562,196.25,195.24974060058594,18332315.0
2020-08-24,197.4499969482422,197.8000030517578,192.4499969482422,193.3000030517578,192.31478881835938,10628826.0
2020-08-25,195.39999389648438,196.39999389648438,190.0500030517578,191.3000030517578,190.32498168945312,13439855.0
2020-08-26,192.0,195.0,191.25,193.5,192.51376342773438,8427317.0
2020-08-27,193.5,195.64999389648438,192.60000610351562,194.89999389648438,193.9066162109375,7659778.0
2020-08-28,195.10000610351562,196.14999389648438,193.0,193.8000030517578,192.81222534179688,8153155.0
2020-08-31,195.0,197.0,184.25,185.25,184.30580139160156,17662183.0
2020-09-01,185.1999969482422,195.4499969482422,185.0,194.0500030517578,193.0609588623047,24334797.0
2020-09-02,194.0,196.89999389648438,192.5500030517578,196.1999969482422,195.1999969482422,11183054.0
2020-09-03,196.14999389648438,196.14999389648438,191.5500030517578,192.0,192.0,11310236.0
2020-09-04,188.0500030517578,194.0,184.85000610351562,188.3000030517578,188.3000030517578,16804686.0
2020-09-07,188.3000030517578,191.5,186.60000610351562,187.5,187.5,6839463.0
2020-09-08,188.1999969482422,188.1999969482422,179.5500030517578,180.25,180.25,9202151.0
2020-09-09,177.35000610351562,183.8000030517578,171.75,182.8000030517578,182.8000030517578,22609497.0
2020-09-10,185.0,185.3000030517578,173.35000610351562,176.64999389648438,176.64999389648438,19154786.0
2020-09-11,178.6999969482422,180.0,174.8000030517578,178.64999389648438,178.64999389648438,15780805.0
2020-09-14,179.0,180.5,174.60000610351562,175.8000030517578,175.8000030517578,11605907.0
2020-09-15,177.39999389648438,179.35000610351562,174.5,176.75,176.75,10726507.0
2020-09-16,177.10000610351562,184.60000610351562,175.4499969482422,183.8000030517578,183.8000030517578,14453126.0
2020-09-17,182.6999969482422,182.6999969482422,175.35000610351562,175.85000610351562,175.85000610351562,18642039.0
2020-09-18,177.4499969482422,182.1999969482422,176.5500030517578,179.5,179.5,28529202.0
2020-09-21,179.39999389648438,180.6999969482422,163.10000610351562,167.14999389648438,167.14999389648438,26161690.0
