Date,Open,High,Low,Close,Adj Close,Volume
2020-05-28,1365.0,1400.0,1365.0,1387.199951171875,1387.199951171875,1620.0
2020-05-29,1380.949951171875,1420.0,1380.0,1403.5,1403.5,1702.0
2020-06-01,1390.5999755859375,1437.75,1366.4000244140625,1406.0999755859375,1406.0999755859375,21518.0
2020-06-02,1438.0,1438.0,1405.0,1409.800048828125,1409.800048828125,7242.0
2020-06-03,1419.0,1425.0,1390.0,1410.199951171875,1410.199951171875,12239.0
2020-06-04,1430.0,1430.0,1370.1500244140625,1375.0999755859375,1375.0999755859375,3213.0
2020-06-05,1375.0,1408.8499755859375,1364.8499755859375,1401.75,1401.75,3910.0
2020-06-08,1401.0,1403.8499755859375,1399.1500244140625,1400.199951171875,1400.199951171875,5714.0
2020-06-09,1385.0,1428.0,1385.0,1401.050048828125,1401.050048828125,3948.0
2020-06-10,1400.0,1418.449951171875,1380.050048828125,1397.5999755859375,1397.5999755859375,3592.0
2020-06-11,1397.0,1418.0,1376.0,1391.5,1391.5,3593.0
2020-06-12,1351.0,1399.800048828125,1350.0999755859375,1391.300048828125,1391.300048828125,4548.0
2020-06-15,1399.0,1418.0,1381.0999755859375,1403.75,1403.75,2087.0
2020-06-16,1410.050048828125,1417.0,1400.0,1410.75,1410.75,799.0
2020-06-17,1410.0,1488.0,1388.050048828125,1461.3499755859375,1461.3499755859375,4017.0
2020-06-18,1455.0,1488.800048828125,1413.5999755859375,1440.3499755859375,1440.3499755859375,11773.0
2020-06-19,1440.5999755859375,1460.0,1401.0,1406.300048828125,1406.300048828125,12517.0
2020-06-22,1392.0,1450.5,1390.0,1444.8499755859375,1444.8499755859375,4671.0
2020-06-23,1450.0,1543.9000244140625,1449.6500244140625,1507.8499755859375,1507.8499755859375,5942.0
2020-06-24,1527.0,1570.949951171875,1438.1500244140625,1462.9000244140625,1462.9000244140625,4542.0
2020-06-25,1442.5999755859375,1493.8499755859375,1435.9000244140625,1451.75,1451.75,2797.0
2020-06-26,1432.050048828125,1486.9000244140625,1411.6500244140625,1430.3499755859375,1430.3499755859375,8013.0
2020-06-29,1420.0,1460.0,1406.0,1449.6500244140625,1449.6500244140625,20739.0
2020-06-30,1479.0,1479.0,1434.0,1450.0999755859375,1450.0999755859375,12333.0
2020-07-01,1435.3499755859375,1460.550048828125,1435.300048828125,1449.6500244140625,1449.6500244140625,26276.0
2020-07-02,1449.6500244140625,1478.75,1426.75,1448.25,1448.25,22424.0
2020-07-03,1433.0,1465.0,1433.0,1449.9000244140625,1449.9000244140625,21129.0
2020-07-06,1460.0,1479.949951171875,1437.050048828125,1449.9000244140625,1449.9000244140625,29213.0
2020-07-07,1474.0,1474.0,1433.800048828125,1460.6500244140625,1460.6500244140625,19148.0
2020-07-08,1463.0,1463.0,1409.4000244140625,1413.75,1413.75,6352.0
2020-07-09,1411.0,1442.949951171875,1410.050048828125,1426.3499755859375,1426.3499755859375,11101.0
2020-07-10,1402.0,1439.949951171875,1402.0,1436.3499755859375,1436.3499755859375,5521.0
2020-07-13,1449.0,1462.949951171875,1432.8499755859375,1450.199951171875,1450.199951171875,5003.0
2020-07-14,1450.0999755859375,1461.1500244140625,1426.300048828125,1431.25,1431.25,3766.0
2020-07-15,1438.050048828125,1454.5999755859375,1422.050048828125,1430.25,1430.25,2465.0
2020-07-16,1436.050048828125,1447.949951171875,1431.0,1441.3499755859375,1441.3499755859375,3887.0
2020-07-17,1447.949951171875,1471.949951171875,1422.949951171875,1462.8499755859375,1462.8499755859375,5116.0
2020-07-20,1455.0,1540.0,1440.050048828125,1524.5999755859375,1524.5999755859375,10677.0
2020-07-21,1533.0,1547.949951171875,1477.5,1490.0999755859375,1490.0999755859375,100594.0
2020-07-22,1499.449951171875,1519.449951171875,1465.9000244140625,1497.550048828125,1497.550048828125,9489.0
2020-07-23,1499.0,1500.0,1463.050048828125,1485.300048828125,1485.300048828125,7803.0
2020-07-24,1476.050048828125,1489.949951171875,1438.949951171875,1476.1500244140625,1476.1500244140625,28109.0
2020-07-27,1497.0,1497.0,1415.0,1440.75,1440.75,197222.0
2020-07-28,1439.9000244140625,1441.9000244140625,1405.0999755859375,1434.199951171875,1434.199951171875,35580.0
2020-07-29,1440.0,1440.0,1336.0999755859375,1368.6500244140625,1368.6500244140625,302768.0
2020-07-30,1369.0,1410.0,1361.6500244140625,1402.0,1402.0,19066.0
2020-07-31,1418.550048828125,1420.0,1396.0999755859375,1400.25,1400.25,5599.0
2020-08-03,1390.0,1425.0,1378.75,1405.300048828125,1405.300048828125,6538.0
2020-08-04,1418.8499755859375,1425.0,1380.3499755859375,1395.9000244140625,1395.9000244140625,13435.0
2020-08-05,1418.800048828125,1418.800048828125,1362.8499755859375,1376.9000244140625,1376.9000244140625,5240.0
2020-08-06,1362.0,1422.0,1362.0,1406.699951171875,1406.699951171875,3165.0
2020-08-07,1412.0,1458.5999755859375,1381.050048828125,1419.699951171875,1419.699951171875,8877.0
2020-08-10,1421.0,1421.0,1363.5,1380.8499755859375,1380.8499755859375,46917.0
2020-08-11,1407.8499755859375,1409.949951171875,1327.0,1350.3499755859375,1350.3499755859375,76525.0
2020-08-12,1365.0,1400.0,1336.949951171875,1375.3499755859375,1375.3499755859375,81427.0
2020-08-13,1375.3499755859375,1474.0,1342.0,1364.6500244140625,1364.6500244140625,124104.0
2020-08-14,1358.0,1373.9000244140625,1341.449951171875,1361.300048828125,1361.300048828125,22492.0
2020-08-17,1389.949951171875,1389.949951171875,1362.4000244140625,1375.449951171875,1375.449951171875,9573.0
2020-08-18,1375.449951171875,1384.300048828125,1365.550048828125,1371.050048828125,1371.050048828125,9025.0
2020-08-19,1391.8499755859375,1391.8499755859375,1366.5999755859375,1370.0999755859375,1370.0999755859375,13608.0
2020-08-20,1387.0,1438.800048828125,1365.300048828125,1395.25,1395.25,29258.0
2020-08-21,1417.0,1419.6500244140625,1359.949951171875,1364.550048828125,1364.550048828125,35651.0
2020-08-24,1364.0,1375.0,1316.0,1370.449951171875,1370.449951171875,58541.0
2020-08-25,1384.800048828125,1390.0,1350.0,1358.699951171875,1358.699951171875,29180.0
2020-08-26,1373.4000244140625,1373.4000244140625,1346.949951171875,1370.050048828125,1370.050048828125,13637.0
2020-08-27,1382.0,1387.0,1370.0,1375.800048828125,1375.800048828125,9267.0
2020-08-28,1375.0,1404.75,1370.0,1378.75,1378.75,12481.0
2020-08-31,1394.0,1430.0,1358.449951171875,1376.0999755859375,1376.0999755859375,23124.0
2020-09-01,1376.1500244140625,1385.0,1347.050048828125,1375.4000244140625,1375.4000244140625,19339.0
2020-09-02,1387.949951171875,1390.0,1373.050048828125,1384.800048828125,1384.800048828125,9916.0
2020-09-03,1399.949951171875,1437.75,1367.5,1427.25,1427.25,15623.0
2020-09-04,1414.9000244140625,1444.0,1383.8499755859375,1428.300048828125,1428.300048828125,10591.0
2020-09-07,1467.949951171875,1467.949951171875,1430.3499755859375,1443.199951171875,1443.199951171875,14555.0
2020-09-08,1443.0,1444.800048828125,1415.800048828125,1431.050048828125,1431.050048828125,6238.0
2020-09-09,1430.949951171875,1430.949951171875,1382.5,1414.0999755859375,1414.0999755859375,20577.0
2020-09-10,1432.0,1432.0,1386.300048828125,1405.449951171875,1405.449951171875,8305.0
2020-09-11,1400.050048828125,1423.75,1400.050048828125,1405.1500244140625,1405.1500244140625,29276.0
2020-09-14,1440.0,1628.0,1440.0,1512.300048828125,1512.300048828125,129213.0
2020-09-15,1549.699951171875,1578.4000244140625,1470.050048828125,1486.6500244140625,1486.6500244140625,23701.0
2020-09-16,1520.0,1575.0,1496.0,1547.0999755859375,1547.0999755859375,32842.0
2020-09-17,1558.0,1568.9000244140625,1521.1500244140625,1553.1500244140625,1553.1500244140625,39311.0
