Date,Open,High,Low,Close,Adj Close,Volume
2020-05-28,,,,,,
2020-05-29,575.0499877929688,586.9500122070312,574.6500244140625,575.7999877929688,563.948486328125,12132.0
2020-06-01,583.0,597.9500122070312,579.8499755859375,585.0999755859375,573.0570068359375,6709.0
2020-06-02,597.8499755859375,605.9000244140625,590.4000244140625,599.1500244140625,586.81787109375,7702.0
2020-06-03,614.7999877929688,614.9000244140625,604.0499877929688,607.0499877929688,594.5552368164062,11571.0
2020-06-04,605.0,725.0,605.0,692.1500244140625,677.9036865234375,128939.0
2020-06-05,696.0,709.0,670.0,679.6500244140625,665.6610107421875,36241.0
2020-06-08,693.7999877929688,704.0,660.75,666.2999877929688,652.585693359375,15763.0
2020-06-09,666.1500244140625,676.0,647.0999755859375,649.75,636.3763427734375,7378.0
2020-06-10,642.0,658.8499755859375,631.4000244140625,636.7999877929688,623.69287109375,7222.0
2020-06-11,636.8499755859375,648.4500122070312,627.9000244140625,636.2999877929688,623.2031860351562,7819.0
2020-06-12,636.0,636.0,615.7000122070312,630.9000244140625,617.9144287109375,3568.0
2020-06-15,639.9000244140625,652.5,625.5499877929688,627.0999755859375,614.1925659179688,6665.0
2020-06-16,644.0,644.0,601.0499877929688,616.0,603.3209838867188,6959.0
2020-06-17,616.3499755859375,628.9500122070312,610.0999755859375,620.7999877929688,608.0222778320312,19084.0
2020-06-18,619.7000122070312,644.9500122070312,615.0,629.2000122070312,616.2493286132812,27034.0
2020-06-19,631.0,638.2999877929688,624.0,629.8499755859375,616.8859252929688,8177.0
2020-06-22,636.0,650.0,629.9000244140625,640.5999755859375,627.4147338867188,27947.0
2020-06-23,652.0,653.9500122070312,630.0,634.0999755859375,621.0484619140625,57060.0
2020-06-24,644.0999755859375,645.9500122070312,622.5499877929688,624.5,611.6461181640625,45731.0
2020-06-25,622.5,624.7000122070312,617.0,620.0999755859375,607.3366088867188,13136.0
2020-06-26,616.0999755859375,627.0,611.1500244140625,614.2000122070312,601.55810546875,64160.0
2020-06-29,624.9000244140625,624.9000244140625,594.4000244140625,599.25,586.9158325195312,13031.0
2020-06-30,603.6500244140625,604.9500122070312,565.0,569.9500122070312,558.2188720703125,20668.0
2020-07-01,577.0,615.0,572.25,579.0999755859375,567.1805419921875,24398.0
2020-07-02,588.9000244140625,588.9000244140625,571.0,575.7999877929688,563.948486328125,14539.0
2020-07-03,575.7999877929688,591.9500122070312,570.0999755859375,582.0,570.0208740234375,9757.0
2020-07-06,588.0,588.9500122070312,571.5499877929688,573.4500122070312,561.6468505859375,23522.0
2020-07-07,588.0,588.0,570.0,574.4500122070312,562.626220703125,12527.0
2020-07-08,577.9000244140625,577.9500122070312,568.0,569.7000122070312,557.9740600585938,656689.0
2020-07-09,576.0,617.0,563.0499877929688,605.75,593.2820434570312,432639.0
2020-07-10,600.0,615.9500122070312,585.9000244140625,611.5499877929688,598.962646484375,41049.0
2020-07-13,611.5499877929688,614.0,590.0,592.25,580.0598754882812,13923.0
2020-07-14,590.0499877929688,595.9000244140625,590.0,592.7000122070312,580.5006103515625,7378.0
2020-07-15,599.0,607.5,583.5499877929688,587.0499877929688,574.9669189453125,28915.0
2020-07-16,590.0,590.0,576.7999877929688,580.9000244140625,568.9435424804688,23989.0
2020-07-17,581.0,596.0,580.25,591.7000122070312,579.5211791992188,38629.0
2020-07-20,592.0,599.0,583.25,589.3499755859375,577.2196044921875,24512.0
2020-07-21,589.0,589.7999877929688,580.2000122070312,581.6500244140625,569.6781005859375,8062.0
2020-07-22,582.0,584.9000244140625,578.0,579.5,567.572265625,7762.0
2020-07-23,576.0,605.0,576.0,593.5499877929688,581.3331298828125,83459.0
2020-07-24,593.5499877929688,593.5499877929688,578.5,583.0499877929688,571.0491943359375,6895.0
2020-07-27,586.5999755859375,587.9000244140625,570.25,585.3499755859375,573.3018798828125,15574.0
2020-07-28,578.4500122070312,590.5499877929688,575.0,577.8499755859375,565.9562377929688,9647.0
2020-07-29,581.0,589.4500122070312,574.9500122070312,579.5999755859375,567.6702270507812,12058.0
2020-07-30,578.3499755859375,589.4500122070312,578.0,584.4000244140625,572.3714599609375,5390.0
2020-07-31,595.0,595.0,570.5,572.3499755859375,560.5694580078125,14699.0
2020-08-03,575.0,580.9000244140625,565.0,568.3499755859375,556.6517944335938,5500.0
2020-08-04,578.0,578.0,565.0999755859375,569.6500244140625,557.925048828125,51710.0
2020-08-05,577.0,683.5499877929688,570.4000244140625,680.2000122070312,666.1996459960938,279410.0
2020-08-06,680.0,683.0,630.0,635.4500122070312,622.3707275390625,125235.0
2020-08-07,641.0,650.0499877929688,623.1500244140625,625.7000122070312,612.8214111328125,36982.0
2020-08-10,625.7000122070312,637.0,620.0,625.0999755859375,612.2337646484375,46278.0
2020-08-11,622.0499877929688,638.5499877929688,622.0499877929688,628.6500244140625,615.710693359375,12203.0
2020-08-12,625.0,690.0,624.0499877929688,652.9500122070312,639.5105590820312,129016.0
2020-08-13,648.25,663.9000244140625,626.2000122070312,631.4500122070312,618.4530639648438,55005.0
2020-08-14,630.0,658.0999755859375,630.0,639.5999755859375,626.4352416992188,28364.0
2020-08-17,645.0,661.5,640.0,658.0499877929688,644.5055541992188,19426.0
2020-08-18,665.0,665.0,652.9500122070312,659.4500122070312,645.876708984375,16975.0
2020-08-19,665.0,665.5,654.0,658.75,645.191162109375,9211.0
2020-08-20,665.0,665.0,654.0,659.0999755859375,645.533935546875,13010.0
2020-08-21,666.0,684.5499877929688,664.9000244140625,679.75,665.7589111328125,33835.0
2020-08-24,690.0,732.9000244140625,686.75,725.9000244140625,710.958984375,527163.0
2020-08-25,729.0,729.0,690.0,694.75,680.4501342773438,59535.0
2020-08-26,705.2000122070312,709.0,692.1500244140625,696.5,682.1641235351562,19138.0
