,2021-03-31,2020-03-31,2019-03-31,2018-03-31
Intangible Assets,417300000.0,300700000.0,152700000.0,46526000.0
Capital Surplus,4341700000.0,4341700000.0,4341700000.0,4341657000.0
Total Liab,12136500000.0,16367000000.0,18561900000.0,16684217000.0
Total Stockholder Equity,23466500000.0,15719100000.0,10715900000.0,9221383000.0
Other Current Liab,415900000.0,460600000.0,789300000.0,1103730000.0
Total Assets,35603000000.0,32086100000.0,29277800000.0,25905600000.0
Common Stock,272800000.0,272800000.0,272800000.0,272786000.0
Other Current Assets,808900000.0,1144500000.0,1674700000.0,1640451000.0
Retained Earnings,18838700000.0,11092100000.0,6089100000.0,4595125000.0
Other Liab,1253700000.0,948600000.0,1027000000.0,703691000.0
Treasury Stock,13300000.0,12500000.0,12300000.0,11815000.0
Other Assets,214400000.0,456800000.0,139700000.0,532619000.0
Cash,256400000.0,21400000.0,29600000.0,396888000.0
Total Current Liabilities,5534800000.0,7489500000.0,8836300000.0,10475947000.0
Short Long Term Debt,504000000.0,636000000.0,616000000.0,1045159000.0
Other Stockholder Equity,13300000.0,12500000.0,12300000.0,11815000.0
Property Plant Equipment,20424500000.0,19741800000.0,17344300000.0,15374173000.0
Total Current Assets,14521800000.0,11563000000.0,11617200000.0,9928783000.0
Long Term Investments,25000000.0,23800000.0,23900000.0,23499000.0
Net Tangible Assets,23049200000.0,15418400000.0,10563200000.0,9174857000.0
Short Term Investments,85400000.0,276700000.0,2400000.0,2274000.0
Net Receivables,7576600000.0,6141300000.0,5764400000.0,4302077000.0
Long Term Debt,5240400000.0,7794300000.0,8698600000.0,5504579000.0
Inventory,3826900000.0,3945000000.0,4107300000.0,3254159000.0
Accounts Payable,4367400000.0,3642600000.0,4724300000.0,4899597000.0
